"","mu_a_rew","mu_a_pun","mu_K","mu_theta","mu_omega_f","mu_omega_p"
"1",0.776724282751902,0.280238440244575,1.55745630367795,0.259539896645388,1.25733001543255,-0.797818102023243
"2",0.842517301419295,0.203163301526257,1.28393254426758,0.142218182185484,1.11026965011504,-0.844937973476524
"3",0.746480073056249,0.454041618908901,1.15570899793746,0.146599131452367,5.00747342723033,2.3399916181739
"4",0.819447824017461,0.517755013092881,1.34029319398523,0.0664578455305717,9.7070840905116,-2.30746464677027
"5",0.80317776819653,0.360580552462711,0.485921850169146,0.192677108139087,6.57584418786784,1.88478929892501
"6",0.453075313123543,0.485541733428169,2.19538458504693,0.140605396257209,2.53341312754113,-1.3318914616175
"7",0.78444164816026,0.343843540268773,1.8290849465157,0.281665760846998,3.89931276526229,-2.29076370917889
"8",0.707276663659589,0.51197442739137,2.09405108972736,0.208132312235804,4.04169844334299,-3.26657496272173
"9",0.580569285847269,0.414748894225828,0.936125285015485,0.225889394957738,2.78777760129305,6.86974882536694
"10",0.580757828420358,0.451821613587111,2.31957302837769,0.209286704703629,1.11623715229011,2.01100775291414
"11",0.922235631759974,0.492861628139263,0.641895444850061,0.133875175555251,4.46301191004378,4.64723531234266
"12",0.83264676837898,0.375872071239805,1.09167539561884,0.0217902873153929,2.7910206683656,1.84939223248243
"13",0.504537502623954,0.34616369426464,1.19368417023074,0.0767690422237746,6.36581843748482,0.423741086918745
"14",0.821646595394005,0.387015502878168,0.497687742315946,0.0836625464288275,2.37134488490482,5.51183055144711
"15",0.688395901408287,0.414401921465935,0.331197285983419,0.16105050693691,9.34423400943671,1.29627067093474
"16",0.815539782421878,0.280590344933888,2.32640783242551,0.0956086522005253,0.175181610621113,-1.22336961453463
"17",0.616078726704772,0.228942114893509,2.26326753677,0.290776674654227,0.465378547031695,2.81051093820642
"18",0.4525041307211,0.424515361242147,1.43249959865008,0.107247846074826,2.33634634707784,-2.60636376754284
"19",0.649036044887256,0.34688314976979,0.703417442508779,0.177956082578609,5.7162338352103,-3.4769243453406
"20",0.677885967171888,0.393516790971143,0.617094456332119,0.17954424761617,7.36566621873929,4.61561975564071
"21",0.727514225801213,0.422968582756938,1.14437926429447,0.0600732746009079,5.92139587237561,-2.92222180098635
"22",0.895030447760524,0.372753154211834,1.45874897871235,0.209779737966056,4.19841544030164,0.237955637374213
"23",0.945266212976407,0.192260360525279,1.05150497827903,0.0371680791907193,5.05680095672395,-1.84288507538471
"24",0.492814381326418,0.43395481393147,1.83731868855328,0.0932868423722175,4.76850752163126,1.87626617653372
"25",0.783494749174536,0.386907325232742,1.2968839545793,0.220408118654605,4.04155267251074,0.131918325179925
"26",0.572396305556286,0.456449551228905,2.47148125004492,0.170495718467554,0.117901300988239,4.01200550437699
"27",0.531706413289629,0.444998722346318,0.976039952208035,0.0990521189883517,4.24276658860263,4.01978670422311
"28",0.638459786770569,0.131645502307984,1.62987572674191,0.0610555027807262,0.0842986918536606,-0.168236029983619
"29",0.608779297129269,0.322020045041587,2.16417012669829,0.0910187839345473,5.75514531800915,-0.100278509529619
"30",0.874229746567651,0.314027107028047,1.09673834651812,0.203179016766691,6.49894973181767,-0.0339694907140311
"31",0.637578249766273,0.449082730606206,2.4189515824046,0.104287031147759,0.0368842670425378,2.34937634409472
"32",0.708173238110921,0.244185115475009,2.02871878859221,0.214036174562036,1.16093292595091,-3.06898622063171
"33",0.837628116940033,0.298218148241178,1.41786700005646,0.199739625883196,5.89528064967521,-0.584526912050962
"34",0.857735039928306,0.228797471182061,1.48263996264829,0.254259022681853,0.906221762010615,-0.806549861745874
"35",0.804890765919241,0.334003849637017,0.741018297712815,0.149853263723304,4.54690322932757,1.94960718239046
"36",0.613358643575119,0.292590093329251,1.01854430753153,0.187980549595024,4.71225050934967,6.70850742468975
"37",0.776620638361998,0.238293669995036,0.944108197849866,0.148671702161832,2.11779856950082,4.17489391813863
"38",0.548734367692766,0.319112185711377,1.6444638336071,0.234973959454824,2.98841843032271,-4.63162888795686
"39",0.92644351245586,0.326483189832428,0.192225482722276,0.17607118645963,6.17595247733982,3.47758602255718
"40",0.728634629539954,0.261769324482422,1.48796542543544,0.0773474037263244,0.796213556569915,3.78719440044007
"41",0.723529454220975,0.22254972298372,1.97656091447266,0.0684153060483472,1.51914424922264,3.24345721016796
"42",0.701825509265974,0.427176546787802,2.23643445315037,0.104962278441532,0.50425085745698,-4.01876279821849
"43",0.808867990913765,0.283599620448044,0.751180341039467,0.203392912386954,6.34710880448395,4.1769778737169
"44",0.521895906534247,0.344774249115045,1.27365052639817,0.146535676121464,-0.166826318637367,5.77358456285391
"45",0.785970417301292,0.492913445452171,2.17464405612506,0.143554541898151,1.52807719652569,-2.44956510330266
"46",0.915783875863648,0.418612306321868,1.06682698264749,0.127872518892343,5.74069910317714,2.3916121940706
"47",0.823175816843173,0.21107365886631,1.6027022534863,0.113621119779044,4.19255058807112,1.81513453980903
"48",0.528541988542867,0.524865298848144,2.42014052927092,0.163835150748076,3.09781324248664,3.04785680417217
"49",0.598614250298281,0.345138013424817,2.23197539433873,0.109000956966316,4.89668153956326,-0.0505724445485116
"50",0.702870210988218,0.436848616158544,1.89511013310513,0.0457536813746127,0.455479732021708,-3.83226456077367
"51",0.554941155413232,0.328056537046876,1.67450667309669,0.165126256763661,0.981359203021331,-1.89136015714092
"52",0.811608362783748,0.237857176635762,1.38010947757312,0.226200712733953,9.33977784218414,-3.51052703625665
"53",0.739315163541629,0.363297842295054,0.153461606477746,0.218951993253623,2.13342956121851,-3.55604106565136
"54",0.714841769888824,0.330047034214584,1.56057609724631,0.0508339334123583,1.73273109594749,-2.25174398207697
"55",0.534918186563501,0.394278422387761,0.899444554668449,0.145510190506132,6.37871180355523,2.62401102456319
"56",0.774273754766082,0.270378867331114,0.694233450541103,0.209546938503476,3.50283878737083,-1.20729292604547
"57",0.633033221823114,0.281940814986118,1.58076924156397,0.154575653067523,3.8355055943881,3.03843539268609
"58",0.587960762745906,0.331179386456482,1.82684919800272,0.0634455316475497,3.39776312308658,4.39694414065815
"59",0.857363784802297,0.380166711386227,1.15758567750827,0.0920648281267071,6.74367237809127,-0.354255258463642
"60",0.426502365982727,0.383603845524881,1.37736072611477,0.2218207984017,2.7850060961831,3.55138516806812
