"","mu_a_rew","mu_a_pun","mu_K","mu_theta","mu_omega_f","mu_omega_p"
"1",0.208678114020089,0.137363452114589,0.993179043330347,0.178053037368603,7.00623703477568,-1.41373831699297
"2",0.214520438079261,0.123876637829565,1.00363321233729,0.100585981733202,10.0133208059251,-3.45800100977975
"3",0.206500401547516,0.12951882694404,1.3230592872429,0.308935686637599,-0.858751519208189,-1.61016294706905
"4",0.321129682768564,0.0933230688748121,1.67452133099331,0.304013678427089,2.17773415278815,-0.0365790773822237
"5",0.247522995818765,0.180674619945761,2.14573641971111,0.100099477443298,3.56861408817724,-2.84058037127072
"6",0.257441788778669,0.104493957755869,3.43278259974689,0.080025771936859,4.30502034565447,2.5436365654596
"7",0.143399886489802,0.160138478299983,1.52827367595183,0.115270069349737,4.00422514811119,-4.03422751886943
"8",0.161521718343792,0.128596791652115,0.505297783019695,0.0836928684699506,6.43958384539842,-2.02056978759971
"9",0.0974146969179234,0.0427227355483203,2.43740309974156,0.410661148989537,-1.00217391303458,-3.06422418030947
"10",0.156907320774174,0.127920758947783,1.79355326025564,0.0657584170229517,0.644971960956718,-1.72679128448272
"11",0.171880439313714,0.0896773468170939,2.05101253881704,0.265937510372794,2.72635403235431,-0.952321574856735
"12",0.171066171239061,0.143844380773642,2.19402417902681,0.0988591539595174,8.29218894314767,4.29390080743238
"13",0.286904760673753,0.109698790940354,1.65755953662944,0.230422528339687,2.79788230515008,1.46072564512382
"14",0.291688186246677,0.0800803261399799,1.23478895340003,0.248182533702171,-0.592046478519834,2.02100642522116
"15",0.160132947915199,0.101085073307357,2.47100358915531,0.468569460917411,1.9561545361396,-0.141686733421652
"16",0.162057318895815,0.162181040372923,0.355561809739725,0.0577697003696264,3.93843327174919,-4.39478359883843
"17",0.181846205146877,0.110873207083821,0.902709609331169,0.133830547484941,4.79492636600504,-2.86397504966098
"18",0.184825813378202,0.11853588981754,2.31337387258081,0.0648290422983917,-2.15208398879961,1.37572188941031
"19",0.330014019301305,0.0890387248892408,1.32979396477574,0.288764338806344,1.24818401045236,-2.23743503563133
"20",0.162050630540448,0.0816110987900695,1.96743832368681,0.480447281662261,-2.13424651450147,0.945114217023257
"21",0.154847255590954,0.227932086456581,1.93655968615532,0.0671470718940666,6.40019503765578,1.11449356330115
"22",0.179537008009326,0.0868672615683025,2.01132086894759,0.441619793913838,2.77239465085999,-3.90311418356272
"23",0.20622378979121,0.112334933440179,0.794005412475144,0.238970125713001,8.90752420199654,0.559662775544923
"24",0.249350464636188,0.188230738520159,0.312986626795679,0.153852330576217,3.21344179726602,1.07715428343903
"25",0.197368707292132,0.0681640045385398,1.9684943968612,0.382555341667272,5.86608789394725,-6.18852011882896
"26",0.22855508326787,0.0701107384164811,2.60710547194391,0.23401378884876,1.19222733043533,2.36656800181628
"27",0.115777502362144,0.168415237573672,0.89817987005918,0.0587236440007666,6.71972001772739,2.50710967396955
"28",0.15105974782754,0.08313921018836,1.03422125981561,0.154333551807781,6.91294846031216,0.549294798231454
"29",0.265377922444755,0.182619838015596,2.10663521155296,0.156797000777163,4.26102726028494,-2.61111543653943
"30",0.249320077706253,0.0794266253550065,2.83328541091976,0.45684253053068,-1.01081621642362,-3.50803550595418
"31",0.12008465997702,0.152468472887706,0.786739902449555,0.0912500084833459,6.74674600136831,-4.76305495529507
"32",0.199326477206536,0.137510005039179,0.724003874007315,0.0823986453180209,3.79017830850038,3.55112599271573
"33",0.269914056421956,0.0874657883384253,1.6954024171544,0.391464187755358,2.68639346276105,-2.69036116495471
"34",0.0971696069925921,0.113667497632641,1.7577601237432,0.249765091179308,7.284978680512,-2.73490399058483
"35",0.258174112371586,0.091018544818072,1.92713626980385,0.359509075612203,-0.0972938829074166,-2.72980189308462
"36",0.231789229053215,0.104159952219535,2.70616633279427,0.246113929994699,0.500535558728021,1.81781327698722
"37",0.154642243594313,0.121406578618871,1.29472317845808,0.0306246789524522,7.4929718933594,-3.21945115812298
"38",0.155580268527152,0.15357824685185,1.25045856882426,0.0855067819913358,5.78843055808101,0.149920203402674
"39",0.108506811433861,0.087447364512588,2.98471019118789,0.45076278813278,-0.219108425822199,0.678133494507715
"40",0.113641609432935,0.140275753908303,1.59256495212829,0.0987426258477594,9.5126375102902,0.338441648977865
"41",0.118981245802422,0.21761985954805,1.90331348874103,0.0585220594916766,-0.0668903242575016,-0.91523870105484
"42",0.176126366927047,0.121770683242498,1.72131414007281,0.101989810428491,1.5277808197871,-1.26115296121482
"43",0.248206960284682,0.0987704362742249,2.83889694054275,0.385651434594276,1.71824808928193,-2.02467449127236
"44",0.204354439357484,0.271161114985805,2.1537118153112,0.0498738721463498,3.5220852096139,-3.4631111637482
"45",0.121975090411874,0.233853537941544,0.708223552922959,0.0660790265997532,2.68550850189131,-1.88701987373561
"46",0.121467900235715,0.0642439974601566,3.55642042529716,0.695640980607401,0.385101500940613,-0.342398466212344
"47",0.202268916791822,0.24052531590127,2.21802195341524,0.0196700487740862,3.32020019515395,1.9673192789842
"48",0.268628110238455,0.234791904699872,0.711980268454104,0.106517639619517,-0.664955863047575,3.55953168315598
"49",0.166046348809998,0.19049208252441,1.87676172300512,0.0165290941394312,0.286310395891771,-0.889460503380471
"50",0.105334362580922,0.16968360282268,1.11783143261026,0.103029469708904,5.29238358143451,1.89962153663343
"51",0.127976485055332,0.148787326996911,1.95406014866554,0.10974554652362,6.79514928278401,-0.400349348831464
"52",0.151466480424789,0.109094580678924,2.45882060127956,0.406172110503834,1.45143176298266,0.12370816375421
"53",0.163095827175263,0.129211143603329,0.76794973886993,0.0404889210413688,-2.60196874110237,-8.19882582377377
"54",0.145192014944028,0.154206341981039,1.58666854165841,0.0713105953884564,3.23259882913895,0.317277039605319
"55",0.163438409145894,0.11440076422805,2.03889042556688,0.317391105699096,1.13991304404883,-3.52595177502111
"56",0.219152882696694,0.0907522564227928,2.02516729391282,0.461640649190056,2.22910900349367,-2.92769305195265
"57",0.14143762304346,0.102713369393294,1.97761012505638,0.503204293679434,0.653513867852947,-3.26678996844738
"58",0.108110622025774,0.101146368763545,0.388646487174877,0.0859405702837924,1.41590569401962,0.337418098197613
"59",0.117685946813086,0.0518614569076821,2.44853514091096,0.513857958961663,-0.257797190405099,-2.14252297329679
"60",0.211062546750699,0.149672228248193,1.72986402839719,0.156531368614702,0.000562492955632932,-4.21333057548991
"61",0.206310822159566,0.0640563163116998,1.26073543401627,0.464101039696385,3.06949074031356,-6.07339927005402
"62",0.142763624515261,0.16248657646464,1.38858521653981,0.0970913844140864,7.9339692818428,-1.17805780145283
"63",0.124563513370202,0.185170470143112,1.58636327398148,0.00722952166454395,4.6715390277077,0.328247828564712
"64",0.186189216962209,0.112702336401396,0.799474312667629,0.0076441593387914,3.49577586216919,1.52263053475443
"65",0.1860646801277,0.091742551359125,1.44989466010469,0.0202998654140458,4.51668485563509,-4.93676562703564
"66",0.0943169000588805,0.180390858395121,1.49676428166778,0.0866879011151907,4.34833993271799,-2.22660126080043
"67",0.20825265492374,0.105423148844798,1.8415858810109,0.374098339249936,-2.54491367415147,-2.60012688816446
"68",0.157353163692127,0.196512559780327,1.57015627274895,0.0353142620278883,-0.909364758921246,-3.31440270321375
"69",0.177539543363321,0.0799018430804932,2.42424599393272,0.405478060139297,0.690338577704291,-1.02527559250476
"70",0.223630426248717,0.142854168987575,2.13727818195152,0.211470141964078,2.82145549295147,-1.92387622905587
"71",0.157659166539152,0.100122344828375,1.73982615289108,0.276525253077616,0.247267929568742,-1.64861437051147
"72",0.171869459905457,0.0661766681170796,1.83253679488547,0.390634401005592,0.207838685780806,-2.36488172449023
"73",0.273695912537585,0.0414630451428672,3.0368632516718,0.447935036880313,2.20949094507964,-5.51505777009599
"74",0.136092520633079,0.100802772884392,2.42948125264058,0.352077577860676,-1.32118980359469,1.41217166859487
"75",0.128765169911583,0.0903126159903275,2.78180561784951,0.461552651723163,0.0106502807925306,-2.28188278530933
