"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",11,0.154143129,0.2676421959,3.1700607161,2.1809059023,1.0301293337,1.9318954665,0.177586477739954,0.343662853124862,1.36881190475327,1.61138170486483,1.15126899233489,1.95163127238918,169.947887349771,12.9553875400135,28.7549267397504,33.4598193693735,10.0450303744592,5.0004410614036,268.013793912919,65.6620817344136,1.56836264224347,3.27282750701912,20.3514398031532,1.24792503978011
