"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",10,0.4269058395,0.7018920023,0.5457602446,4.2927635094,-1.398139013,0.1950795032,0.455677920268804,0.736925613942355,0.564576029417833,3.71578517313849,-1.41273372406179,0.282323961763854,108.620314540534,131.957106920133,38.6030238891262,11.7605163713444,3.19278644104389,16.4939766825872,375.506279762324,34.7107531095478,0.53933417950327,1.76811147828832,12.7592507973631,2.59070330072064
