"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",14,0.1365603738,0.3178552409,3.6658984261,4.3813184822,1.6824855141,0.9512801736,0.278962077328995,0.374740217597747,1.47500211765055,2.31006400353017,1.48157817843805,1.55126536896431,14.5916781377442,16.4350644236036,15.0435398253136,12.4460987002286,2.83179399654689,12.2028108977217,153.787220997659,237.590377340047,0.268343032217411,10.2139392972994,12.6001018652463,0.155492725470087
