"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",27,0.3208726469,0.0727298567,1.3442867472,3.5650282129,-0.955811648,1.0389682639,0.384666563483836,0.0864033899864217,1.513156271578,2.91939547181474,-0.854111489957568,1.22731448483038,18.2931741543272,14.4916225625486,5.19272849454796,48.9325826840273,9.02871205824267,3.13451576000562,110.479746148032,273.590613848447,0.81962772094466,8.6907076488125,26.2236619066235,0.958081083635969
