"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",21,0.2808839111,0.6244329109,1.9595583986,2.0717084363,-0.9843988653,-0.0752336759,0.282064012290424,0.587762544925832,1.68508101232717,1.97913744008848,-0.995396486568267,-0.027432883441907,46.9608580966,16.9603173180392,5.54509851942992,5.51569030633341,3.07790472775714,5.12803220044029,254.631470188207,112.785107456445,0.643998390833867,20.0850003494878,10.2920703478301,15.6510786524122
