"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",3,0.5013159798,0.886663087,2.2165843152,2.8409511312,-1.2110106426,1.1515654756,0.547907929042592,0.953665360254744,1.86406054248368,2.34370653082829,-1.19250865142365,1.28715858378518,97.2060908714421,21.1833805322,15.7215195919636,20.5256144335497,6.72429975223551,2.79403608984387,221.128937098363,154.36531731192,0.113784617225222,13.7774497595944,42.0693256285043,0.857366587954607
