"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",15,0.1577633726,0.1082198586,1.0789217421,1.9301330203,1.8642043977,-0.2474403061,0.269872300501708,0.175174446753424,0.268087578008287,1.01666925956022,2.40063981297104,1.00127840007555,10.8108351556428,13.3760042135483,5.31934250081905,27.6787540366799,21.1199315078932,3.1202690334652,91.5417773253522,127.656461683106,0.787956237186595,6.88558719508988,1.71224266647217,1.38148176682139
