"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",20,0.2840614751,0.8107191378,1.9698267913,1.552583767,-1.3707068276,-1.3850884416,0.289349399122583,0.784266531827569,1.83937366114243,1.67395969300579,-1.39451061633779,-1.11607712323901,10.2472825131592,14.7410114622553,5.62896796154113,25.5340843780815,33.51415864114,4.32923870574169,69.5653349909915,95.2627135433187,0.366322163431028,46.9734785854861,16.9870689165301,2.86001801045127
