"","i","true_mu_a_rew.i.","true_mu_a_pun.i.","true_mu_K.i.","true_mu_theta.i.","true_mu_omega_f.i.","true_mu_omega_p.i.","infer_mu_a_rew.i.","infer_mu_a_pun.i.","infer_mu_K.i.","infer_mu_theta.i.","infer_mu_omega_f.i.","infer_mu_omega_p.i.","true_lambda_a_rew.i.","true_lambda_a_pun.i.","true_lambda_K.i.","true_lambda_theta.i.","true_lambda_omega_f.i.","true_lambda_omega_p.i.","infer_lambda_a_rew.i.","infer_lambda_a_pun.i.","infer_lambda_K.i.","infer_lambda_theta.i.","infer_lambda_omega_f.i.","infer_lambda_omega_p.i."
"1",29,0.2481425602,0.5581152546,3.4548168843,2.6685402583,-1.7606847928,-1.9768959073,0.260222904284444,0.552673094285913,2.57908235808976,2.88666666060559,-1.75179083863655,-1.41345026579335,37.1202218043129,24.519708621808,49.6519818116846,14.6952341214648,9.70765890020301,2.85239855715937,304.102918571631,54.3094429162601,0.850231147781824,1.61933176481518,56.4395071939325,1.41775566964343
