"","alpha_a_rew","alpha_a_pun","alpha_K","alpha_omega_f","alpha_omega_p"
"65",-0.185085833991015,-0.0143709808121104,1.15671039765621,0.0217016333148574,1.84305017912032
"66",-0.874884062083158,-0.580649600041323,1.40100596549245,0.179877126970417,0.734368486465441
"67",0.225135571673976,0.644504022171382,0.147246559892432,-0.0785989232140983,0.882382963700531
"68",-0.291141270713304,-0.0388977409486044,-0.279281429081674,1.09153426404584,-0.956072300528343
"69",0.104388343227305,0.419092288321372,0.0310647626616821,1.40308453740615,0.424826408833775
"70",0.0785163116379072,0.517373111450318,0.489787175400744,0.645408620795914,1.93750348600804
"71",0.130008357677501,-0.882456887718776,0.508991351938638,2.63060529419674,0.865815420412886
"72",0.812593006359207,-0.0299673354947458,-0.270049050159811,-0.553786291841641,-0.938960981089175
"73",-0.761371124720017,-0.907603915261471,-0.901761847896687,0.811219294612815,0.776762354882679
"74",0.671540204215723,0.000989608341309636,-0.23546890296322,0.935045771072278,0.838638890180549
"75",0.363327463027384,0.562273293175454,-0.389888930022771,1.05336150185681,2.58888702729937
"76",-0.684967254601539,0.835809243952034,0.475679804622738,0.153719710680305,0.444964023385728
"77",0.764588998169861,-0.63437495733167,-0.432090853480502,-1.23008561162219,-0.0358497610169331
"78",-0.714012895156315,-0.910060874352259,-0.457845702035285,0.778460125392663,0.294713169038353
"79",0.156186942563037,-0.335145871083278,0.567545559099742,1.54902153683263,1.72664871525768
"80",-0.9695323352628,0.534752260067791,-0.316190337095802,0.731610436705825,-0.106752424017257
"81",0.0401365574866481,-0.675290923557573,-0.938409212592774,1.21534915100719,-0.105048889266593
"82",0.820829510750124,-0.365643989080359,0.977807205539018,0.9737239285081,1.62637732846959
"83",0.531236257938759,0.431989720214136,-0.0549516575454028,1.02936842568451,1.71399784232291
"84",0.424385578078043,0.308143831246917,0.779251780610524,0.305746330069587,0.380171800442354
"85",0.251907779521757,0.555890412939916,1.3382160511928,0.552485540836517,-0.997542547707738
"86",-0.187843512731773,-0.801019301322629,0.34527660728312,-0.161636656499501,0.120069238597968
"87",-0.038710005838722,-0.354936638361059,-1.22798103329825,0.735815093803533,2.07688654480807
"88",-0.632757515921992,0.443553953096314,0.681475585789793,0.715024380330457,-0.345383303182745
"89",0.357153999316637,0.144181140650147,0.12925100529844,-0.0430521310501987,0.401888807546921
"90",0.157686706313416,0.971554270812791,-1.31902785802253,0.754235806578467,0.522649326027122
"91",-0.193893080155999,-0.654164462642123,0.595198230546293,-0.340397173170959,-0.87198417175736
"92",0.691627085894123,-0.570919666827941,-1.16839921706238,0.854558370870271,-0.149523977241325
"93",0.832509147051444,-0.793036950769719,0.752931068604296,1.31386165339281,0.815642216850792
"94",-0.11934066612676,0.54020169147799,1.2803373730079,0.0873358623681759,0.997423425563257
"95",-0.482554693153699,0.489290964173747,-1.15312026468014,1.66132479989959,1.40089651077313
"96",-0.295555296853215,-0.747387635411564,0.735936749391112,0.230005890504002,0.320166312708983
"97",-0.616547635998418,0.351790195531243,-1.33991542371117,0.62426330134145,1.09132647288402
"98",-0.406533075873405,-0.946436860545261,-1.21890153081341,-0.155255226321878,0.653956797070609
"99",0.846814661875022,-0.0927741360589978,1.474185869433,0.062124050261533,0.12765636152883
"100",-0.014478101756595,0.7938801709068,-0.842212508695143,0.0617921675073152,2.22504919692535
"101",-0.334608431816776,-0.113185642126026,-0.565986025073949,0.876659404700898,0.202898210507474
"102",-0.0517262209384475,-0.548474560603754,1.47584626809955,0.52163697169286,1.17902188392772
"103",0.586572026957795,0.588463164923248,0.103236514558231,-0.592167409557747,0.373714446158435
"104",0.607289682847238,0.173567621550346,-0.23376303493069,-0.534111679714335,1.13113526202947
"105",0.452423934336225,-0.119581309328817,-0.069535852319444,-0.125450291911403,1.90872565212977
"106",-0.205658105612073,-0.442611060082341,-0.972327063521027,-0.295338538380916,-0.40403850352257
"107",-0.725748788668457,-0.242185969975586,1.6547873845084,0.15137302848878,1.18214474536437
"108",0.175207399733809,-0.485136464202144,0.541676540783659,-0.000959855831099143,2.58726163509342
"109",-0.826057966884426,0.124398180086186,1.38371165992788,0.142904836780897,-0.186159715978182
"110",0.169113184711021,-0.344894553996779,1.7297393300905,0.365409245810562,1.16114623418504
"111",0.0829278025296068,0.708612008318705,1.84023084207656,1.20479453272509,0.59778330608151
"112",0.876654003613802,-0.131322611693425,0.452424616561953,0.242049807710794,0.977149088874356
"113",-0.199771294698131,-0.0144445917694678,-0.457884627039323,0.968304317235213,2.22496157068959
"114",0.643523495663784,0.580035608039091,0.212490520065301,0.404822210253954,1.45561905015313
"115",0.189435751326632,0.832348768395754,-0.531011834311347,0.963432859544716,0.999977360268295
"116",0.049969877562232,0.267092862234373,0.0203770544878322,-0.211270623317362,0.515808383545288
"117",0.849289849218083,-0.0610774244200644,0.556185555475372,0.43069204897081,-0.288692718771507
"118",-0.00892454619103722,-0.341170004820692,-0.292942335890491,0.510348120719752,2.26439913324288
"119",-0.806880894941547,-0.191907165413962,0.6454584146239,0.563452558344298,0.701687594247343
"120",-0.742966583521817,-0.815027231591805,1.08925045517113,-1.12164540723713,-0.0365887227094465
"121",-0.587200586008779,0.208131753537977,1.26178059185908,-0.997942454954264,-0.959549562255639
"122",-0.277280882818642,0.761271761346649,-0.665570836054856,-0.897261607541639,1.31537115061928
"123",0.47510923786698,0.68269156131404,-0.1610044387217,0.331700149549467,-0.478082595849147
"124",-0.442912691161507,0.919151980503047,-1.02143143627505,1.01248268880568,-0.425211744432598
"125",-0.77397006135218,0.130094099213698,1.27864741023143,-0.716993179754937,0.131141348573399
"126",0.643384266492515,-0.367141023897532,-1.35020559878827,-0.494790456272074,-0.925403567598181
"127",0.931501733378374,0.698691326775507,-0.541317364268942,0.956167070750329,2.06843657626552
"128",-0.740688724552211,0.36285679120764,-0.065934292057982,0.377502965931333,0.702828657216342
"129",-0.0965192037525268,-0.336251503463178,1.46845431294345,0.551579580410191,0.566865973939731
"130",-0.105045404045788,0.0545082021714206,-0.62032815009699,0.457181273755463,0.398209575494387
"131",-0.425357759359019,0.0289694305810267,1.11679249908019,1.88964350180422,0.482567177921794
"132",0.507159808146574,0.360151011365841,1.54204856074593,0.885813033545089,0.528258319124903
"133",0.719044854206253,-0.675494327799561,0.509904313163402,0.142572838893414,0.48408289209082
"134",0.284934860071991,0.375300279290397,-0.0317338945098351,1.03716737754022,0.174248432858335
"135",0.938290423619813,0.338496295191185,-1.01271330469158,0.68046865368466,-0.519273694765718
"136",0.115162302977242,0.887873264300846,-0.133648664364152,1.29990447484085,0.373693129497653
"137",0.0656283800653963,-0.473643058165024,-0.634690965669998,-0.791368416263304,1.8822436159594
"138",0.103159676219632,-0.0715911041859795,0.727012498571128,0.942822793510173,1.82044706526235
"139",-0.67685547798964,0.543661209643536,-0.0478542709497648,1.49434889382138,-0.0847571432452493
"140",0.327831440048958,-0.520972460843931,-1.62686049857534,0.433067582518293,0.0873191603590398
"141",-0.739449806005939,0.640315632744739,-0.753471376530598,-0.612933376383048,0.381235922628432
"142",-0.154410982234178,0.370987126862274,1.11576434745349,0.676020203727514,-0.508293731224502
"143",-0.243116360813069,-0.714673086378366,0.143246696336319,1.22857556291184,0.629233805246195
"144",0.0776665037250947,0.366095602614951,-0.730966302145346,0.279935052945294,1.02626970206191
"145",0.0951502059871313,0.716994176446048,1.12400519016607,0.616284484170367,1.66855880339534
"146",0.682128992053775,0.747707278921933,0.836803524388393,-0.308817284740259,1.99866609892066
"147",0.202922919192681,0.567049867030604,0.715072224641101,0.156263843145939,-0.474047778335101
"148",-0.176643758466036,0.168166579781872,-1.02256248711218,0.644709995164593,1.00280513907345
"149",0.546604000781134,-0.289940167952326,-0.249250474445186,-0.471915180569281,1.91156027429652
"150",-0.173596143018926,0.334813844224933,-1.1669895564112,-0.286938454237386,1.22371320640157
"151",0.820782803154617,-0.951372268198584,0.437164793153567,-0.113676420153406,3.1252186016751
"152",0.269031933679098,-0.476165144878705,0.893496164184915,0.668817613253385,0.818522960596553
"153",0.721756157141129,-0.509497151323595,-0.379684552336005,-0.240626487253892,2.38062531925252
"154",-0.246410514471359,0.64960588694316,1.30529130265528,0.420919276701367,0.154530686989675
"155",0.0800646313733077,-0.191846528270006,1.10659104376848,0.204518681882447,-1.19420858080087
"156",-0.603991479212424,-0.628019834803734,-1.09990345674575,-0.348900532096551,0.884541231949319
"157",0.0736624540051701,-0.404834731301409,0.131798581839157,0.555604159104194,1.49080878585963
"158",-0.808957970728439,-0.365280199163562,0.189460209300732,1.23406273809068,-0.901862975816577
"159",-0.804141723270253,0.182047899788756,0.437722827833028,0.533010898450781,1.67498678988315
"160",0.0936437402827414,-0.373948815963702,0.96849450243908,0.94763840846372,-0.00529523064135451
"161",-0.990814508237284,0.396626581274398,0.818859307346844,0.255417697699348,1.26519190241807
"162",-0.773867374530275,0.322592363860873,0.623191528284923,1.09898058169293,0.892225398537945
"163",0.125795387965562,-0.592516536510484,-0.0318944393265091,0.7913784629005,0.67155706870286
"164",-0.486950143943145,-0.743754951264907,-0.675668663266734,0.971239519170151,0.128080298923851
"165",0.473548520122362,-0.68812892661211,-0.109040468849005,0.529302504312477,2.49280480492145
"166",0.549958405386503,-0.222070386045518,1.59294034080356,0.920518071925367,-0.489237896555803
"167",-0.341244803470339,-0.871380779421198,0.833065005664313,1.04407690230992,0.919734897574324
"168",0.890210084107023,0.405264057716525,1.24027613717102,0.397646569379479,0.674848549019357
"169",0.087645509138545,-0.552354277809619,0.797582091817897,0.105929045468827,0.207439693019721
"170",-0.521347954466627,-0.250585541799631,0.68257813599057,-0.124825258847494,2.99973452813188
"171",-0.71577741821509,-0.978398401604277,0.909032292584485,0.218396803878786,1.13961046510413
"172",0.617507587539751,0.725776816894158,-0.537708723448793,0.0722636601559369,-0.549162159417229
"173",0.147612290062967,0.265945590849778,1.06708708572826,0.124313934544996,1.23456033180351
"174",-0.222536833015414,0.158993984239692,0.507865880926402,1.8093808420947,-0.490907782864299
"175",0.263259422202226,-0.428091358273726,0.369638111795935,0.2671358223719,0.733537817005781
"176",-0.301961476903497,-0.0883232236099433,0.170116804439076,0.500097655351539,0.546731536717842
"177",0.94556002815869,0.386336635812933,-0.449834146706335,0.120938616946571,0.493468128151824
"178",0.647791850459954,0.608186856595942,1.0018004743882,1.39875542499805,1.93257055075435
"179",-0.133318358152927,-0.686134728984746,1.46491164877317,0.968724626177495,0.0914446022198642
"180",-0.400565361761095,-0.789509136700658,1.04904692748673,-0.286811205215915,1.88684232181525
"181",0.331013614774067,0.415860331249634,1.10005918443589,1.03380245436959,0.391546289055307
"182",-0.202881945418435,0.123914690460261,1.01728674446866,0.43165189871183,0.789113297865698
"183",0.739458694268395,-0.940156022960997,0.414453516246714,1.15056762827484,0.187246849483638
"184",-0.994874204958818,-0.887272073547361,0.0370571850777649,0.621336804406475,0.0354366958830279
"185",0.184385291504394,-0.172801571722446,0.304792633792648,0.578468831976265,-1.77613313504264
"186",0.113184108824044,0.793511347599722,1.15581978290373,0.765162096032699,2.49951767606084
"187",-0.173319447473336,0.731802156598254,-0.464846148252631,-0.115794226008436,1.82381389767807
"188",0.693703854220986,0.0358190735329617,-1.1267440095891,-0.463967016386456,1.57514188085455
"189",-0.512999543236112,-0.283703341067399,0.331594327072047,1.54742946083264,0.730889293615674
"190",0.359285259750862,0.605692914724067,-0.207635121529034,1.18064371194571,-1.04308056697563
"191",0.777567648329831,-0.314933544907839,0.310546055387536,1.21119646742959,1.06738004714286
"192",-0.288392921802339,-0.61558163983967,0.796123551666162,0.422192707642922,0.256324869971855
"193",0.558582498268945,-0.337721387742754,0.793058377037053,1.06923416308132,0.785908663367253
"194",-0.316588313970678,-0.134173192478785,0.00135607007151783,0.78848103167559,0.404854811946471
"195",0.0528818678219394,-0.0128625511390988,0.669187326120806,-0.204565616702355,0.466468469972084
"196",0.131051624570749,0.0923095411737719,0.117932920088859,0.665507567539585,1.13908043852228
"197",-0.835055820898015,-0.188396652015626,-0.536095969181366,0.748881953710118,0.418391332319397
"198",-0.558966364145621,-0.121285101370245,0.272225050057605,-0.226885283713461,1.26065549035438
"199",0.828150871324254,-0.697601835439843,2.38028463118295,0.19439096542713,0.697489942436567
"200",-0.083642248900355,0.396675142387537,-0.0490571313744537,1.29248670232496,0.287102804139653
"201",0.133623396655656,-0.897611169364995,1.48093721536072,1.20694832702086,-0.218280977441037
"202",0.844448366556234,-0.0296677474637926,-0.969425097465783,-0.03948458761652,2.43052276440901
"203",-0.474234879200545,0.627779323149843,0.481761266296143,-0.891656463388236,1.25928537656364
"204",-0.155753091316368,-0.660799544248056,0.0355638824205637,1.25982351512676,2.49444317343451
"205",-0.258608207589905,0.0767477471647655,0.049874814789961,1.90506372525439,-0.0590766246633631
"206",-0.0501031543043925,-0.990540642562428,0.558202720726357,0.703365999677047,0.504159829166877
"207",0.262274448453072,-0.65817453892729,1.22711313720475,0.671621528991278,-0.722346940396945
"208",-0.165252669552151,-0.0289017991141089,-0.931265458792126,0.028312927316168,1.96520799490895
"209",0.646621271827093,-0.79871747412748,-1.57130819496377,0.703959944941497,-0.40855973946238
"210",0.808755952297773,-0.144389142020172,1.57011906613328,0.713575391510182,1.37058683840669
"211",-0.0143683356486317,-0.0206796355454832,-2.08250694090181,2.30050552260011,0.978203352296581
"212",-0.0543035708621031,0.580708988767069,1.67400392709119,1.43948340010349,0.961329584899208
"213",0.276637994608447,-0.288541644530584,0.480757197027733,-0.324689124824287,0.532068277199225
"214",0.448088114424966,0.571526765643454,0.697426949678981,0.980010245295235,-0.36624795695772
"215",-0.385836152883256,0.641365640776878,1.01109370700085,1.01709976341705,-0.5145261504217
"216",0.304354103263431,0.447599691462222,0.521773482688648,1.13566448163752,0.941782362922973
"217",0.386900228168393,-0.107850296697785,2.26727378822696,0.670616904745142,0.92471409325796
"218",-0.076940423994344,-0.300698665228366,0.557874024485683,-0.410875655995297,0.248932602992045
"219",0.70054684584609,-0.760523060398674,-0.0531488687626834,-0.240957272704073,0.0761789142699942
"220",0.171261262717081,-0.244491906927442,1.41337496232418,0.798932895245434,0.74714919661545
"221",-0.575370489671872,0.512221231375114,2.05922402883517,0.013788041233005,1.36628321034463
"222",-0.729044315548776,0.753577214672182,1.76543987326994,0.0529096641709211,0.894078575475566
"223",-0.0782587432517898,-0.344856344501565,1.76697184978528,1.21693750562595,0.577892152602953
"224",0.757275830438412,-0.930350931693241,0.922925893837267,0.82213815344528,0.252255914081609
"225",0.476407753823888,0.0462699799046515,0.68550071324822,0.333829731287597,2.17410123909957
"226",-0.714859184217773,-0.549916421591068,-0.863471990002907,-0.234556372192383,-0.807792230047015
"227",0.93992924722823,0.758136264802906,1.41732715147211,0.159874039706675,-0.368609915983067
"228",0.665214381059586,-0.775469696223456,0.578729239159716,0.740850784268871,0.607207733641224
"229",0.256806825169145,0.254656997644522,-0.265304855400076,0.698394738166767,0.704791576518761
"230",-0.495545944552221,0.855966571447352,0.423467924354284,0.871957915157934,0.375301578718447
"231",-0.568309330745025,-0.131290805912532,-1.00566099657202,1.09482635558093,1.13332269700429
"232",-0.326925725969149,-0.632355723109561,0.0200032115664153,0.0282600791086949,0.19380310646948
"233",-0.54451040064675,-0.176512214225083,-0.495034809829407,1.00814796930337,0.750370009586178
"234",-0.0317019628641499,0.520275995055944,1.40639894487001,0.227816849455593,0.321768882346495
"235",0.618853106897978,-0.307321799820634,1.71410604217166,0.164765500672824,1.85148047455419
"236",0.67308294218995,0.300842556109259,0.365483954987266,1.1030288381811,-1.51844146541064
"237",0.496373077290777,-0.6043859906967,0.0445345939766443,0.976992514915095,0.589988324387117
"238",0.0146198800481722,0.436549015503161,0.522583756161972,1.33459769990467,0.771553423594715
"239",-0.780388023010906,-0.783249520823768,-0.0529192695970337,0.143949083039389,0.289851052245581
"240",0.405884731085563,-0.0955889024330897,1.41159812448504,-0.333765702481712,-0.0873617053433102
"241",-0.287961543062307,0.977995535227972,0.00480044163890625,0.506167040293461,2.18712288372596
"242",-0.296508197698566,0.153362723241076,-0.144464462385304,0.377005356016189,1.08805927730154
"243",0.157742722044522,0.954177149523183,1.36769926083086,-0.0282675723431293,2.34862999792601
"244",0.815353301778832,-0.881413297228285,0.784847695753635,0.76185300497209,0.877595805800034
"245",-0.0981829436664042,-0.63663786655989,0.830103451239626,1.52270607343488,-0.492496978479795
"246",0.189566727724079,-0.355163946493656,0.877630829800145,0.550031432232649,1.58599489127486
"247",-0.469101822816958,-0.312857275387877,0.646252058202329,0.248828187710661,0.536221133930261
"248",0.457094572188905,0.589510254560636,0.195904762014461,0.389146839141263,0.0992421397645135
"249",-0.61091161741396,0.213299403719879,2.19109990296488,2.0443240214145,-0.283515546715504
"250",0.0663930814876177,0.638208741680856,0.639921883118941,0.234672698982062,-1.37268234728017
"251",-0.269270884135504,-0.0169766419592204,-0.43450287622877,0.720857864965735,1.05538028332231
"252",-0.0701774272119341,-0.547369694610571,0.759693830135762,1.47948767286187,-0.0719258951176928
"253",-0.878316223675302,-0.129166291222577,-1.40269535074027,1.84104211334206,0.296325243699201
"254",-0.0709795034620703,0.532747586945233,1.7601726038123,-0.0558086058172579,-0.533154209146429
"255",-0.289188869376389,0.183018336451738,0.036362691870482,1.27077548500411,1.57464026790362
"256",-0.00852850821349538,0.215383089316427,-0.645770255503851,0.900046027720363,1.14594392666601
"257",-0.516061775946475,-0.570310351149781,0.70023783027704,0.111206178827544,0.299749897561391
"258",0.36930842647569,-0.404733700039363,-0.671870769713065,0.67393534911179,-0.0410563693923813
"259",0.281725976132841,-0.717579750295474,1.03653883968733,-0.701183859843001,0.575979859115967
"260",-0.345312062107589,-0.307551300579331,-0.581779258814483,-0.669628434055759,1.83554101665147
"261",-0.391693410644753,0.66112900657934,1.55926229499076,0.0587217803627118,0.672944095445574
"262",-0.320732006634737,-0.768581620575363,-0.603735615282297,0.170849459127994,-0.116870878458496
"263",-0.253759237521168,-0.395058490466362,0.680221835542253,-0.159690213416142,1.50830140855634
"264",0.564766850161066,-0.794550132917789,0.655987681214196,-0.718127059609903,1.27664967406349
"265",0.575229496461754,-0.4016921317785,0.124009209083325,0.81078520427092,1.38330464525471
"266",-0.160551370769632,-0.30747495404498,-0.541989997110487,0.123014035756871,0.222590989777649
"267",-0.438341551444194,-0.161866324615111,1.22869664833065,1.76786384722228,-0.0298748448718653
"268",-0.292040791615043,-0.344508167251163,0.77027449023113,0.226289904888547,0.700555042065904
"269",-0.358581569385465,0.904056303568853,0.548785563611523,0.857943708166999,1.63841532239974
"270",0.371860654777535,0.109917838035196,0.172555776107356,0.47335837497421,0.399993140666396
"271",0.0844419170720292,0.222766557850927,0.0328482791735986,1.22530065093145,0.674508413269575
"272",-0.48926764925485,-0.529059997723199,-0.151736765148821,0.997289556530646,2.43811374450242
"273",-0.0569267769374169,0.0545963399322513,1.49647229349672,0.0489700811215776,1.11528409725473
"274",-0.805528176738432,-0.275440561888379,-1.59161081756986,0.659610690626606,-0.304291818624364
"275",-0.214095978594063,0.472083051799289,1.76998622302435,-0.472850466558575,-0.629595816365101
"276",-0.494578437820031,-0.657966375855416,0.0766400474954541,0.826581861376092,0.932246823008001
"277",-0.990033343081373,-0.219124609852002,0.314365182815725,0.250859265033027,1.7537945566541
"278",0.0877802575840239,-0.0929238484182514,0.798712157162437,0.0128386828433509,2.6217657575874
"279",0.783255453614269,-0.394813289541311,0.292274340745803,0.663795100433686,1.66366865656124
"280",-0.13592242816896,0.0871185540466707,-0.0207352350967562,0.674202064533644,-1.01576853267567
"281",0.932649985612396,0.818067042765887,0.86587134020236,0.124238636553285,0.730392883757527
"282",-0.749194171948747,-0.33843602632752,1.65164784491822,1.0555414860779,-0.100741131210352
"283",0.321328471243014,0.683295473669157,0.280703183776262,0.0833704319394744,0.0383245735698174
"284",0.336194277893012,0.176741024023738,-1.00795617990166,0.716983278494054,1.28933368918389
"285",0.776919257942787,-0.103944955992957,0.97571348551785,0.307010835932561,0.0825490089227727
"286",-0.562179763548304,0.133013014970127,0.999773730063039,1.44968053212811,-2.143856761041
"287",0.108660622242286,0.164465550357237,1.4268940449937,-0.049996671843565,0.0501039869211885
"288",-0.187141403284606,0.967026093535067,0.749953120801796,0.791035268993398,0.987621151006325
"289",-0.0290156790625086,0.33815607625546,-1.10008947651288,0.558761146650439,0.75967851509353
"290",-0.827317624276853,-0.713309478268535,-0.154909141151419,1.99459310974302,1.1778266951276
"291",-0.651015265184365,0.205116661543096,0.880517912209708,0.639460009214028,-0.888566787665298
"292",-0.710742435596777,-0.735190269570135,-0.424947214849162,0.744825335949612,-0.617207870205672
"293",-0.0610040051621524,-0.224767890304018,0.193075958469505,0.589297700557718,1.42214229260999
"294",0.223294483126104,-0.57528068072004,0.573374477377056,0.88421887706263,1.38032262445229
"295",0.0525283577790598,-0.465475646344745,0.90294558950116,0.591465592484578,0.563320337090445
"296",0.690523920794634,-0.726593979830414,0.645956397885034,-1.45824090365195,1.03952119478829
"297",-0.0150820947514541,0.239800806526069,1.21488390305831,-0.302184558496511,0.427141630051824
"298",0.610163230813424,0.38499177636856,0.905208637414799,0.0141185219707075,-0.417755681097773
"299",0.235450568356989,0.72176833675602,0.696677863502413,-0.382603138446662,-0.295063538705872
"300",-0.981788388399217,0.149202752947815,0.510522496708125,-1.48881501905027,-0.00881874809854732
"301",0.338398620842055,0.0814877769719827,0.940195709644807,-0.345801711428709,0.135783025223432
"302",-0.0219510267969891,-0.201846915443346,-0.678263900261259,0.791928554113779,1.11206161993452
"303",0.705882035910782,0.986770462133395,0.721671358821103,-0.730985632629447,1.17270597935876
"304",0.705033637320197,-0.0197398999415648,0.43864848108944,0.868628634898829,0.672908076340559
"305",-0.50108895794215,-0.334884684448531,-0.358692990230667,1.83510982397253,1.64421217748027
"306",0.378462851414296,0.390749757002937,0.448598676624515,-0.530904563512983,0.65200426095831
"307",-0.975344206525037,-0.658750398581179,-0.320123111833895,0.467481273636035,0.531775034131661
