"","mu","alpha"
"100",-0.0424963921355625,-0.0113371301681632
"101",-0.0313148548208764,0.111417711556975
"102",-0.0752382482134723,0.010724800351703
"103",-0.0535543304754,0.097371863550863
"104",-0.0406784572219712,0.0412065909438356
"105",-0.00961314237918708,0.0349521150171466
"106",-0.00102320695276175,0.0661591420108416
"107",-0.0129337957048305,0.142999778678102
"108",0.0780680994871775,-0.0174422378728031
"109",-0.0170923424020466,0.159570669749821
"110",-0.0725812408760537,-0.000858708102002281
"111",0.0151041762135717,0.0709470280292804
"112",-0.0332253631098829,0.0446919460447337
"113",0.0595513339634785,0.0576831130786392
"114",-0.0319010749180433,0.125019677776013
"115",0.0333008458216586,-0.00411913016813921
"116",0.0197269312538524,0.0326666612594854
"117",0.0186780663673925,0.140510780246476
"118",0.0385134987220905,-0.0397500540136607
"119",0.0200407000948851,-0.0616265731166009
"120",-0.0138534853385976,0.0928095369578952
"121",-0.0647594676043327,0.133325763184931
"122",-0.0174467131443087,0.0934093407670494
"123",0.026148359768894,0.168123073296327
"124",0.0146027308657608,0.076337217488353
"125",0.00848042526752253,0.0120576429523626
"126",-0.0817788144893324,-0.0111683282179094
"127",0.0267259206760532,0.114467651439252
"128",-0.00517724340996204,0.0576341681590475
"129",0.0190603146484371,0.0254437848762718
"130",-0.001396918037489,0.0674198650416928
"131",0.015867513513302,0.170559795093743
"132",-0.0424877238985206,0.0633625291897299
"133",-0.0289481803566894,0.0459340344073509
"134",-0.00250956142447527,-0.016436269734662
"135",-0.05613404161448,0.108073870558823
"136",-0.0228053370390206,0.0740351177378832
"137",0.0294592405145015,0.121569814799282
"138",0.0637991820882337,0.092689252586008
"139",0.00213024113501559,0.0753251195661044
"140",-0.0155829453445821,-0.0135298536634472
"141",0.0324725133701609,0.140659131604202
"142",-0.0919240775621277,0.0654427664457249
"143",-0.0314713772329608,0.115157894400606
"144",0.028119573416772,0.0794451351096233
"145",0.0462842173496819,0.0380461120378731
"146",0.00135454895269608,0.105158373456579
"147",-0.0094152914438414,0.0831578499886095
"148",-0.0400827205991013,0.193368561136314
"149",0.00239809047476785,0.0780691353133969
"150",-0.0496063269122078,0.0140287431241166
"151",0.00827188975238831,0.0752548465367341
"152",-0.0331645235656454,0.215606059512307
"153",0.00477764028720234,0.1209788214966
"154",-0.0220701869087742,0.0591423054291378
"155",0.00953315840044603,0.0067196323355018
"156",-0.0145532114941347,0.0497654172065195
"157",-0.0117905495167837,-0.020986254594246
"158",-0.0189054347916787,0.0609907598207109
"159",-0.0686830196073117,0.151630887332985
"160",0.0316993089901719,0.0218699951890809
"161",-0.000798002574287913,0.0957168915357472
"162",0.0215308311160201,0.0324752296169669
"163",0.0334608125724385,0.0847567824913346
"164",0.0136057778639814,0.100213461820503
"165",0.0195264085604464,0.0713604215183173
"166",0.0300534470995221,0.0493179560341015
"167",-0.048474489443585,0.166936891791398
"168",-0.0321346400622303,-0.0135068594643179
"169",0.0799306591134051,0.0314946719976533
"170",-0.0487197638919563,0.181210969302155
"171",0.0304826229786369,0.0886411932850514
"172",-0.0174839882436121,0.0860246326169105
"173",-0.0514964555563575,0.0787981477358004
"174",-0.0226615129940331,0.0399969162540477
"175",0.00692201684032041,0.140857056417531
"176",-0.000548815451411179,0.0886455957253689
"177",-0.0189401194355329,0.0672116349722664
"178",0.00476210620468579,0.0602022604893799
"179",-0.0358381733727218,0.101196391127761
"180",-0.00735477212478834,0.0231457314972792
"181",-0.0495945876889702,0.14487963102611
"182",-0.0774136122466956,0.119687457927342
"183",0.0218727622727988,0.0199940595266247
"184",-0.045780913372947,0.0786311215652104
"185",0.0286819959743802,0.0454951053494853
"186",-0.0404039420432719,-0.0111112289099415
"187",0.0703277675902911,0.0825970988943756
"188",-0.00790882494883508,0.114818603008714
"189",0.0345902995806338,0.0720554337603331
"190",0.0223098633011378,-0.0180789349185193
"191",0.0351551616235743,0.155316307538849
"192",-0.0183899748190771,0.0299332704762406
"193",-0.0420996830409008,0.134255441299088
"194",-0.0217562474139212,0.0737955303901888
"195",0.0259237839214523,0.0908135298780465
"196",0.054087466318971,0.0465290807903491
"197",-0.0383414550167471,0.137871467401572
"198",0.00149018347719011,0.056342605979357
"199",-0.0137577830628553,0.0290838761413408
"200",0.024651492265073,0.152528544120595
"201",-0.0432565571150123,-0.011107808460974
"202",-0.0551559458802131,0.0997274364745604
"203",0.030656065471575,0.0612064103937927
"204",-0.0334298098842414,0.03251969615562
"205",-0.00456653173863535,-0.0700846480810797
"206",0.00458094491490513,0.108627349479547
"207",0.042948006390001,0.117567094988244
"208",-0.0356760392043901,0.0843831483756316
"209",-0.00366940303448669,-0.0756024795954635
"210",-0.00939013979325627,0.0712353641430254
"211",0.025160893148966,-0.0879829927639573
"212",-0.0195782734839173,0.0628725532586905
"213",0.0321491001935631,0.0364683940834385
"214",0.0210776789444525,0.132366125061952
"215",-0.0264839258974495,0.0410751149045301
"216",-0.0454134711825997,0.0172534907689477
"217",-0.041937438907991,0.0291946472206973
"218",-0.00411787907085968,0.00856507934002562
"219",-0.0168143305004307,0.0322596449718745
"220",-0.00928580195718276,0.0275746438019517
"221",0.00967622678842504,0.0976031553806873
"222",-0.0244417379339455,0.0514140363232552
"223",-0.0733310882969709,0.0849473164422168
"224",0.0653027075103379,0.00894841875837977
"225",-0.0145722638354831,0.103464189041432
"226",0.00887688244125053,0.0713911303606041
"227",-0.0379477992912615,0.16187663537503
"228",0.00157096224799321,-0.051442149518227
"229",-0.0295509848725445,0.0379724567890109
"230",0.0227707717384502,0.275818035819998
"231",-0.0170921057827339,0.0735313619062856
"232",0.0207214154408501,0.147348666432133
"233",0.0105948314535204,-0.0462680741375435
"234",-0.0132490199737999,0.0492164300009569
"235",-0.0199111567738401,0.017625154431809
"236",-0.0139431117428282,0.0504196976897281
"237",-0.0285700035588228,0.173261780759003
"238",0.00196594691115296,0.0864004497539741
"239",-0.0418541475161745,0.131192991641055
"240",0.0040855281422346,0.13852897810034
"241",0.00345334445381513,0.0872266757069843
"242",-0.0429347550745326,0.04039127868771
"243",-0.0560015876136907,0.0297146268096346
"244",-0.0226310722291981,0.0237860103645222
"245",0.00320498897835847,0.210327052878634
"246",-0.0328000532769097,0.247437196768857
"247",-0.0286468326175278,0.172502927106062
"248",-0.0234528004625649,0.022014120074193
"249",-0.0132100410532128,0.00247567937543977
"250",-0.0464609719219882,0.155330210184688
"251",0.00747633271885856,-0.00158926591376773
"252",-0.00307242944005779,0.0388748832046931
"253",-0.00834156240985632,-0.0173286948714164
"254",-0.0118236988165452,0.0990160550823526
"255",0.0441031369512776,0.195817007527439
"256",0.000148858786341791,0.0617734943388781
"257",-0.0203713075546328,0.00803484467488559
"258",-0.0805676996654949,0.105327596806113
"259",-0.0315285161372532,0.113740101579067
"260",-0.0220340744983345,0.081055224182194
"261",-0.0457513303204526,0.140144750455706
"262",0.0233733962961712,0.00401127689413292
"263",-0.00688902528317708,-0.00494668333571963
"264",0.0194549997626395,0.00475154637123668
"265",-0.0388849929916407,0.127611990415647
"266",-0.00255370498126253,0.195531227814935
"267",-0.00744516205498416,0.147569463019295
"268",0.00775968762828705,0.101869148993907
"269",0.0477827062793831,0.00752616962180315
"270",0.0359235331176874,0.0820171244777345
"271",-0.056058578921354,0.248701894657039
"272",0.0642211730295102,0.0601182176441494
"273",-0.00496320851583487,0.0321512349538385
"274",-0.0228662313927088,0.209394265888961
"275",0.0433521532484509,0.0789455130675348
"276",0.00316630945980196,0.0828290657208985
"277",-0.00667787643507093,-0.00358102029476873
"278",-0.0243277221293017,0.0812464084902898
"279",0.0264995232782406,0.0613522408976054
"280",-0.0236966973407775,0.205916841908589
"281",-0.0568892751559633,0.0029879659979366
"282",-0.0301769401970202,0.132625614068397
"283",0.0190523623087507,-0.0128781672194654
"284",-0.0484865462296418,0.0838164437901364
"285",-0.0126344063176454,0.219033886547411
"286",0.045942817266978,0.0815310990164382
"287",0.00132065643340173,0.113201087718004
"288",-0.0317711761182434,0.114989285321361
"289",-0.0844531573149166,0.250515027917646
"290",-0.000737950993737201,0.114017523404419
"291",0.0212406874853818,0.104319750510867
"292",0.0196489166704789,0.207145054870652
"293",-0.00956764931730617,0.0825049802258545
"294",0.00682837692355068,0.0332406868219279
"295",0.0275410179196011,0.0734620418884137
"296",0.0212816603582172,0.151011570807388
"297",-0.0447159829663258,-0.0599448338948525
"298",-0.0198953730032867,0.00339342637166008
"299",0.0524985400179199,0.0858223926515145
"300",0.0153159863895971,-0.0570355864930527
"301",-0.0136881336383914,0.146654143977158
"302",-0.093289646791714,0.108472234618729
"303",-0.0198855101657083,0.0390210300720796
"304",-0.0383431191833008,0.132310988405099
"305",-0.0610018728579837,-0.0128777432189721
"306",-0.0220181867867177,0.0866332555187868
"307",0.0744830047033103,0.00228209458932908
"308",-0.0245142478659875,0.0937019410515117
"309",0.00310986629882314,0.0604221688553206
"310",-0.0114453416569769,0.0898190388279234
"311",0.0378040559689564,-0.00131918784543431
"312",0.0085601860078473,0.00355166758878428
"313",-0.00815099133191205,0.0771999443055071
"314",0.022919544345894,-0.000464076778249871
"315",-0.00364811992199494,0.149246275226578
"316",0.0178013034975576,-0.00187592247674908
"317",-0.0257388104648268,0.0803092945532949
"318",0.019110541759847,-0.0300674110171627
"319",0.00757761619536542,0.0745233975606919
"320",-0.0307671278919557,0.120150141290714
"321",0.0228140748083071,0.00331303197750359
"322",-0.0109293202297922,0.103016385081487
"323",0.0284906421608414,-0.0284292148403235
"324",0.02028261593296,-0.0960250348063758
"325",-0.00739106243910848,0.0973599056090584
"326",0.106264861966441,0.11059575260949
"327",-0.0673062648693628,0.0308636909544127
"328",-0.0137865096926317,0.0566837004489655
"329",0.0159048742075279,0.137791718451905
"330",0.0432346316098869,0.0256101968931107
"331",-0.06358463786837,-0.00341692056717055
"332",0.025956855749871,0.160434741943064
"333",0.0367644610806492,-0.00913707319894017
"334",0.0337341624078139,0.070371411626699
"335",0.00599977841818198,0.0231385147649795
"336",0.0081136594867185,0.0370644670909968
"337",-0.0243885446982317,0.211749055441018
"338",0.0235612321011581,0.0967130243857725
"339",-0.00354005443237965,0.106576171287202
"340",0.048411836188161,-0.084013137348114
"341",-0.0287805334990316,0.129009018750502
"342",0.00771381873741172,0.170574503845914
"343",-0.0115919367815602,-0.0186845409739213
"344",-0.0276694564810531,-0.0804868189587975
"345",0.0202897592419052,-0.00975707511839365
"346",0.00245855559235232,0.0147662093149896
"347",-0.023853196046355,0.103774736875172
"348",0.0470712105196591,0.0648335477367323
"349",0.00571676168926815,0.114692371561037
"350",-0.00476108776701226,0.0414381318631033
"351",-0.0698256814048729,0.0700875797140644
"352",0.0130589375737504,0.152463332319601
"353",0.0338212775876251,0.083837688876314
"354",0.00440043371564168,0.168691038009849
"355",-0.0117617458029037,0.0439813558048282
"356",-0.00213447938893957,0.113426412686008
"357",0.0282732365724331,0.0685590256679106
"358",0.0108781002295347,0.0342338729725161
"359",-0.00904023778389989,0.222124427189494
"360",0.0566638870078667,0.0905082495147783
"361",-0.0462466803805231,0.108418247182071
"362",0.0224313889033474,0.0476828016617335
"363",0.0165898459384791,0.114085362018642
"364",-0.0371682226774067,0.0792576678229052
"365",0.0789120674568765,0.0674765500061571
"366",-0.058920853968674,0.123446784741424
"367",0.00273128666961283,-0.0259536415016604
"368",-0.015153010146181,0.0283371036855923
"369",-0.043708184197701,0.0786646954486415
"370",-0.0416499245473944,0.100837186222094
"371",-0.0266836617593919,-0.0399528767577419
"372",0.023962169489662,0.0690229499281186
"373",0.0021951829680052,0.0762265416948241
"374",-0.00614226536312859,0.154502943411999
"375",-0.0212570348444212,0.119062336893
"376",-0.130615279745846,0.262933148046479
"377",-0.0150738741133898,0.0632337760876734
"378",-0.0557999101239275,0.180724143888707
"379",-0.0374601516773983,0.208955760327121
"380",-0.000877204236951191,-0.0342162875302754
"381",-0.00147107052908495,0.21627138871063
"382",0.0274050508714366,-0.028489871101047
"383",0.0458434071789618,0.0513006273123936
"384",0.0256844337764477,0.0328277639394974
"385",0.00981863415938926,0.205841188237924
"386",-0.0340123677670954,0.0732545736031774
"387",-0.0221887810431654,0.147615698239995
"388",0.0337962639606804,0.0862243684399165
"389",0.00833314708881853,0.0959292891631277
"390",-0.00754784991459677,0.00590079537881662
"391",-0.0375991649425794,0.0682330875513049
"392",-0.0607725710816606,0.00927889602886039
"393",-0.0590588353400564,0.134771768771739
"394",-0.0320688648716395,0.15709644277376
"395",0.00200712769639749,0.0307100376539607
"396",0.0220057041750664,0.0805989204851638
"397",-0.0291644628563125,0.0637246214030223
"398",0.0191546067399708,0.0800789563852447
"399",-0.0276917886327805,0.0173475395144442
"400",-0.0105269027715132,0.129351407602392
"401",0.0477237423725657,0.0452332856185203
"402",-0.0182884868866254,-0.012384286765711
"403",0.00709689129046989,0.148840532946764
"404",-0.0646146098509608,0.0896951846328077
"405",-0.0667349798845363,-0.0170832844211146
"406",-0.0524344061934903,0.157901365186908
"407",0.017152784926544,0.153549087698402
"408",0.0148790057085338,-0.147277650664164
"409",0.008253990713276,0.122968375129882
"410",-0.0195872594234308,0.111284309277068
"411",-0.0437556029584205,0.111377974120898
"412",-0.0339869274044239,0.133997725518406
"413",-0.0144611628425483,0.0606465514868746
"414",-0.00244407810354834,-0.0253457691454446
"415",-0.00981672314897021,0.106635543496595
"416",-0.0266818345871008,0.0875214730426121
"417",0.00782318881548013,0.101605980943123
"418",0.0702127444630601,0.138107186869546
"419",0.0199272526416598,0.137661623582594
"420",-0.0336755369400877,0.0693288085746581
"421",-0.0265237979377028,0.103775322150366
"422",0.010135954413842,0.130658415531447
"423",0.0631938299147554,-0.0435995513997621
"424",-0.037345444680549,0.0499477913632221
"425",0.00355719694494632,0.0740479147362278
"426",-0.0238762882148062,0.0533638556028142
"427",0.0569894033080738,0.0111082080704623
"428",-0.00515788716625936,0.110103723641826
"429",-0.0535105017644264,0.0350215915550288
"430",0.0285875376926298,0.0650361336652733
"431",0.0394430455211188,0.0692767713900623
"432",-0.0164884049893103,0.0949239665216513
"433",-0.0113131448034617,0.0229514035404683
"434",-0.0167733623890023,0.05323008472824
"435",-0.00213333213619132,0.0946437299867187
"436",-0.00168552492818431,0.0716958446024618
"437",0.0549205426320401,0.143539022717664
"438",-0.0286805591731405,0.0664565786123614
"439",-0.0156085507070285,0.0884702876383276
"440",-0.0649644870907582,0.155570359080159
"441",-0.0291331404433463,0.0436089386699485
"442",-0.001136522979959,0.155693616361939
"443",-0.0453219285076485,0.108109186752478
"444",0.0264594931724284,0.0675938621273195
"445",-0.0409068206126254,0.0496955796486552
"446",-0.00413524763136111,0.149105410019072
"447",-0.0122773350493175,0.166467693941603
"448",0.0414460679683404,-0.119648236124876
"449",0.0146029885096551,0.0732890167130456
"450",-0.0207967193774363,0.0167859086142623
"451",0.0106801736219805,0.0281378938503427
"452",-0.0397700304396986,0.10660766059892
"453",-0.0998564495027006,0.128527443120377
"454",-0.0498533485339865,0.238658435168972
"455",-0.00804671506517383,0.135238420293707
"456",0.0283672396650587,0.0451427369383943
"457",-0.0228156093609275,0.126867333501223
"458",0.0185005959558995,0.0664596389250791
"459",-0.0423874986773213,-0.00930639416120817
"460",0.0131411971806656,0.156571074639814
"461",-0.00892470578727763,-0.022200305577386
"462",-0.00720477017614183,0.219718719105464
"463",-0.0259743214730826,0.067454331949181
"464",-0.0193062151673608,-0.045334483552014
"465",-0.0100709829210031,0.154897487791574
"466",-0.0338971696145458,0.0116042171863954
"467",-0.067560266328154,0.0705314180820657
"468",-0.0605260904115872,0.0219800101950024
"469",0.0275088517654089,0.0828247534392235
"470",0.0208985107881049,-0.0065146557157302
"471",-0.0821189684346192,0.129639834928675
"472",0.0622045747846761,0.220827207916034
"473",-0.0249927405398744,0.0118911960862691
"474",-0.0362824416249079,0.20865914893641
"475",0.0279231731208652,-0.013078220921812
"476",-0.0422733454280127,0.0789884470733797
"477",-0.0258750995740128,0.0484695254251333
"478",-0.0217184076423583,0.0466237320262289
"479",-0.0186903037111741,0.205138790347321
"480",-0.0574523772137018,0.219474952690862
"481",0.00271329247880823,0.114520825908093
"482",0.0262710363944699,0.122116807448613
"483",0.0140972857719165,0.0633167832005695
"484",0.00732310265121126,0.0268483820060984
"485",0.00440953358878366,-0.0553579274156703
"486",0.00591194572441497,0.0815299753626663
"487",0.00152201146022557,0.0379168517275616
"488",-0.0509313894809526,0.164457140163852
"489",-0.00380344497190081,0.00741962555334924
"490",-0.0453659290046693,0.125332278674441
"491",-0.00995969475352238,0.0316531672496536
"492",-0.0537040910396673,0.0218819277298461
"493",-0.0445574576633591,0.0245580922859351
"494",0.0151385227601437,-0.0150099202906159
"495",-0.0363129470340804,0.110856817907324
"496",0.00666438931934813,0.0865196075094283
"497",-0.051448668474405,0.000755253970439324
"498",-0.0148058855195427,0.1802401069062
"499",-0.00682458963807371,0.0609270711672238
"500",0.0227974919031558,0.127744643102033
"501",-0.0410955720435494,0.158967116247192
"502",-0.0371785655071591,0.200116140511531
"503",-0.0135575898578349,0.141208748124387
"504",-0.0252013779459244,0.0424650152686274
"505",0.0266998736927936,0.195276992305273
"506",-0.0153176484315551,0.158766593652827
"507",0.00778314426948542,0.180882005781078
"508",0.000985447925926222,0.0697416560216204
"509",-0.0164460506768247,0.103818881505015
"510",-0.000954369474914313,0.11542113055172
"511",0.0378453080737177,0.128543581061974
"512",-0.0160954784827855,0.181151410751093
"513",-0.00206325471338566,0.0488446002121336
"514",-0.0336221607338263,0.222042858121998
"515",-0.0419858044483388,-0.0121574974811003
"516",-0.00222539255491164,0.0227853771840829
"517",-0.0281491028339119,0.0126430970940168
"518",0.00448015596500657,-0.120841688790607
"519",0.0270044864150813,-0.0166724039629263
"520",-0.0300829199165408,0.0415788913044185
"521",0.0130317534701878,0.0290866638883691
"522",-0.0319067466475638,0.016074546130411
"523",0.0247205400187027,0.0246945371500226
"524",-0.00161797202257789,-0.00268285634019862
"525",0.0237740067847057,0.0997440629181888
"526",0.0115152708040682,0.0149522923035133
"527",-0.0320496009432713,0.144003854591879
"528",-0.0514298254214043,0.0211909815033999
"529",0.0184627689180979,0.0650922331870729
"530",-0.0428973453167793,-0.00907268743563246
"531",0.0348963308348424,0.0619970287782598
"532",0.0147556098155214,-0.0219381585948132
"533",0.0131652365061754,0.0819977005489488
"534",-0.0324889422114091,0.0280144529046107
"535",-0.00314246015135667,0.0617228426044276
"536",0.0558838790624179,0.0401536733205465
"537",-0.0622291254379349,-0.0686057941286813
"538",-0.0563643647867335,0.0973656087725082
"539",-0.0198724667125219,0.127757578452352
"540",-0.0226324860840663,0.167792137979831
"541",-0.0248863007785022,0.027004110470864
"542",-0.0295258013603642,0.101145212326792
"543",0.0835657395142118,0.170981829502591
"544",-0.0460283576380847,0.0213844885787182
"545",0.0175249278076008,0.0361816877150818
"546",0.0164764995606833,0.21078168916844
"547",-0.0312347504448454,0.0582979913018686
"548",0.0278999301274498,0.0640089887373013
"549",0.0023611500100473,0.137158293408349
"550",0.0110917781099082,0.0856637760302487
"551",-0.0513528677553401,0.0763455274697469
"552",-0.00535431138318712,-0.00302283671332823
"553",-0.0964067492455132,0.0154302797730214
"554",-0.0383895285950165,0.00029297253144412
"555",-0.0623655247935399,-0.0086025955006061
"556",0.0496665105228954,0.116685795521752
"557",0.0242517791026092,-0.0105793624343368
"558",-0.0132078150908878,0.0413786183224973
"559",-0.0349009592526237,0.162945728344211
"560",0.0261558393497891,0.00450631462968565
"561",0.0281814295371496,-0.0130971766785115
"562",-0.0211168536170076,0.0952117966044536
"563",-0.0291626707491008,0.0860902390880592
"564",-0.0107582130720388,0.159604447313808
"565",-0.0374782577469467,0.186689279238037
"566",0.0255987960863367,0.0499134839687738
"567",-0.0483106125060458,0.0823925130660875
"568",-0.0210382108861766,0.0913608822940339
"569",-0.0345302376121885,0.103089318063676
"570",0.000904866377311137,0.0466437306186057
"571",0.0103259066366531,0.0796862833173818
"572",0.0374932272853653,0.0812932621818626
"573",-0.00318449461122732,-0.00339933119531406
"574",0.00462257044278227,0.0104171405055367
"575",-0.00848862759089898,0.122735723477629
"576",0.00277398491783757,-0.0472736919271286
"577",-0.075347896824719,0.171236259512019
"578",0.00861005332533022,0.166023740127807
"579",0.0407760351717255,0.0393198005750609
"580",-0.0101020353827953,0.224459984858771
"581",-0.00609546123301408,0.00220000666929687
"582",-0.0248226363475961,0.0306924738848744
"583",0.0824714895413857,0.0186959975828489
"584",0.0152808841204798,-0.0222279364429881
"585",-0.054445758761217,0.0616169530091911
"586",-0.0144076370384158,-0.00414066911628243
"587",0.0183597941205674,0.0536440627335947
"588",0.0491795274281116,0.121626510166841
"589",0.0254108930240133,-0.0796655237973559
"590",-0.022049762700117,0.178500861481816
"591",-0.00255923709628653,0.106239358728084
"592",0.00441621894821823,0.200727040653441
"593",-0.00472965156000288,-0.00105121800139925
"594",-0.0134182760367503,0.061851451139902
"595",0.000767448177551579,-0.0153861766616568
"596",0.021305012737166,0.0494805552932567
"597",0.0100953131744646,0.0819527156424106
"598",0.00635715722751361,0.166989374685663
"599",-0.0381698700233451,0.16924579345311
"600",-0.0288509379255512,0.120381680328787
"601",-0.0842589341395818,0.000647595998042344
"602",0.0149319214516395,0.0749831219741577
"603",-0.0109237067832856,0.110412546855794
"604",-0.00155366260885572,0.141775181703954
"605",-0.0398616110919919,-0.0317451036731299
"606",-0.0911159183628604,0.126813749103601
"607",0.00321572400774591,-0.0170023894023734
"608",-0.0489026549821138,0.24110081409492
"609",0.00626070191853765,-0.0441797474755355
"610",-0.0310503699480717,0.0437427989208609
"611",-0.0206191182845095,0.0738389778620413
"612",-0.00149325844411064,0.185228102770156
"613",-0.0374945415426868,0.0803466561554781
"614",-0.0171479327299554,0.126330347735778
"615",-0.112690847697314,0.173624616441164
"616",-0.044052822518132,0.176081614739886
"617",-0.00513005044629015,0.0497690536730961
"618",-0.00436030003355934,-0.0155979538865811
"619",0.00113597690279235,0.0342198706741833
"620",-0.0665193475113949,0.107788276249978
"621",-0.039262530474456,0.0788742508455598
"622",-0.00547155770881503,-0.0447016381393161
"623",-0.0494516997591621,0.00550570961930602
"624",0.0225983734958405,-0.138507033472015
"625",-0.0794798831877979,0.142475961419779
"626",-0.0381905879934576,0.149295306647636
"627",0.0552891289852582,0.210251523057952
"628",-0.0599903449803073,-0.100964812297994
"629",-0.0507450275107413,0.0744825075878535
"630",-0.0504903764832532,0.0470469013703837
"631",-0.0238504800970891,0.112429721402751
"632",0.0223530802911025,0.0701435867352512
"633",-0.00403474203298693,0.0572420132783992
"634",-0.0207417722569253,0.123335236039317
"635",-0.0184510647672219,0.0793893487892982
"636",-0.0456197980999675,0.123890933524499
"637",8.06359201838253e-05,-0.0089665881478159
"638",-0.00511166267470386,0.0539809947474209
"639",-0.04154716284421,0.125783157425469
"640",-0.02440667370816,0.0298208083859235
"641",0.0040537882697835,-0.0122000548407926
"642",-0.0164133501893188,0.0479783869122347
"643",-0.0154670370926071,0.132230038790816
"644",0.0839421410431327,0.132627543177806
"645",0.00327290037464424,0.011559335615292
"646",-0.0469546483479511,0.0828138877035658
"647",-0.0306706983167466,0.131185136432472
"648",-0.0368066131608977,0.046089626059238
"649",0.0156065991124346,0.0903534937283049
"650",-0.0900617296497099,0.0499408749557502
"651",-0.0251646945015724,0.106024943078629
"652",-0.0350347339131067,0.129659156439738
"653",-0.0315218742359368,0.0834767375009812
"654",-0.00623064854332241,0.123073313326329
"655",-0.0104619592311666,0.0248334677847514
"656",-0.0723544226247916,-0.0842645085612447
"657",0.00717479395225603,0.144330696918533
"658",-0.00232835955293579,0.121294547864619
