"","mu_a_rew","mu_a_pun","mu_K","mu_theta","mu_omega_f","mu_omega_p"
"1",0.247410857047831,0.175850777268357,1.36248134331802,0.0263072477945555,-1.38622924661224,-0.840023282136861
"2",0.260189084344349,0.154334110259754,0.407291444482209,0.0250859133346973,-1.25529407125107,-0.151936497208004
"3",0.354838063784251,0.00947877354776108,2.24810195816588,0.118183090909726,0.166406834552023,0.537301643200776
"4",0.310540975797964,0.0607137134232202,1.05540438288828,0.136761713769416,1.33280678235305,0.0295168600800412
"5",0.0740287555058388,0.191834404712917,1.73139685422776,0.0276969004040646,-0.0400724751091774,-1.76682592957725
"6",0.0986819178556165,0.301514266667269,1.79087238244698,0.0177159294018422,-0.969588186564251,0.167282191191849
"7",0.174862766227655,0.188373032404305,2.76768289841415,0.0707383795067965,-1.18214783693995,-0.259640280201496
"8",0.286393461892299,0.250649134927188,0.382197698084362,0.0202075596704221,-0.883103668068995,0.117199810320883
"9",0.350456511700474,0.102947986748561,1.71349005541483,0.0783006634414629,0.340084198185804,-0.665304338536741
"10",0.121418073585044,0.253926647534209,2.28724396495187,0.0310136492264483,-0.997199265316728,-0.390090243797704
"11",0.232418573548883,0.0777929076157147,0.869564597056101,0.0562900054640884,0.470597691043718,-0.0697326837556449
"12",0.42095288483207,0.248877373366172,0.0931486163886738,0.0401695664073451,0.908291335494746,-0.436415646559968
"13",0.367613523784838,0.0653803249733294,1.69333000482168,0.203945276205799,0.619825954314894,0.133680793411526
"14",0.335772003899694,0.0756667877462847,0.703834635302429,0.246781577139559,0.106920905616516,0.289248386757222
"15",0.404595148014168,0.0524158374247135,1.78821004290431,0.0241198643046195,0.604940729120319,0.156772906523881
"16",0.31574288528371,0.188766434835808,1.54318726916317,0.013143322468627,0.825452588263366,1.59938046868213
"17",0.196895840397094,0.13197694154733,1.44227748810443,0.0374750421862704,0.535209259966847,1.89857250599078
"18",0.112195438062168,0.344220130060187,1.47962243024859,0.0271096015956566,1.74568743163095,-0.0816775781336566
"19",0.399645603224765,0.0826266646415555,1.57645071444158,0.0406040357936697,0.116490488245774,-0.38317922260998
"20",0.345983429389441,0.055097042178209,1.43376162293103,0.237402575729301,-0.193658144969909,1.04439899803904
"21",0.0772330317480962,0.446232796411679,1.30183137266968,0.0224700934012942,1.2282556825221,-0.567709001214746
"22",0.333642016664746,0.0447129926478179,2.12289600009586,0.119231551547081,-1.5857039060987,-1.62058886001643
"23",0.266103132943372,0.294774948373399,1.07790370076808,0.00428916425809661,-1.09556821983816,-0.206993466908021
"24",0.139859699635958,0.303634738564722,1.52386732930003,0.0248248371935545,-2.1827333939298,0.0850074698362851
"25",0.330569735141422,0.0464812597954313,1.92504832224729,0.059337342768814,1.34348289722644,-1.2897881717316
"26",0.18828760256148,0.244786595463553,1.78439254744546,0.0213876300047991,-0.551965893367187,0.850425178898861
"27",0.195562026019439,0.167781245380307,1.9341473114738,0.0312526982675723,0.753766511667751,1.14373428351773
"28",0.13859102648138,0.107721188581275,0.711805792158993,0.0518765722022213,-0.633725430220305,-1.41213885917507
"29",0.0877833199078813,0.361678490091453,1.76831982670469,0.0415627695086049,-1.36599001784011,-1.02405028612159
"30",0.322031193965792,0.067994252686252,1.43077000613679,0.00681612131112844,-0.699877099554378,-0.225363517074781
"31",0.212591687766179,0.1643902914634,2.35672734973294,0.0260013677818832,0.515051900036219,-2.46940440514816
"32",0.400672859363833,0.271537828431774,1.70839356955848,0.0247195634406258,0.672951426957231,0.63287713411589
"33",0.409302156296586,0.0698258537742013,1.1732007118962,0.232841523753855,0.683072554256518,-0.660001519026298
"34",0.258802447394309,0.147402243617943,1.71967239789444,0.0383231968870173,0.181393486882373,-0.21852438056778
"35",0.280290580561893,0.0689651247264454,1.90383398839842,0.0687243970652646,0.953568863391864,-1.07227142521936
"36",0.37139374470309,0.0507582622027824,1.46654652886152,0.126713443945577,-0.621276642482591,1.30481741868936
"37",0.24613454486237,0.117295639510346,0.424495052223491,0.0850312798833298,0.509862460487997,-0.248983948678814
"38",0.181603864753947,0.222069822652439,1.50111083983879,0.0164200424979843,1.57951511606924,-0.984832611884094
"39",0.288370752942315,0.0724842815404149,0.93854082544999,0.0734169160454606,-0.978094463352241,-0.0206551201899391
"40",0.211002551270497,0.141418046808227,1.21569436725599,0.0176940438072978,1.65463774578644,-1.03083198709116
"41",0.319564850385753,0.210430083894771,0.0790295266524357,0.00905798974804464,1.09350322389735,-0.69491387511844
"42",0.224922179398609,0.23269944315361,2.26770005187638,0.0153539013801511,-0.87421034353958,0.250743288028359
"43",0.252191366135141,0.0841337198765934,0.713783671331648,0.0583663976721189,2.11513704452152,-0.874948101365826
"44",0.151633092625402,0.338138477744927,1.11385331805958,0.0356027130362789,0.500737659268809,-3.23185246409173
"45",0.237425000490554,0.123384329250934,0.598367752363269,0.0400617731591241,-0.148195982442267,-0.607627273337612
"46",0.300718110796432,0.0792933352771983,1.44976451598172,0.209901326031303,-1.00519757476848,-0.827080662687944
"47",0.151336568834808,0.172850851078331,0.673336259571805,0.0197939731638962,0.89719764213893,-0.939453469826476
"48",0.13874612878802,0.295226401615059,2.51160935515244,0.0438664642032456,-0.67511348723316,-0.422879030732601
"49",0.106850909639818,0.208925836827083,1.68320661857883,0.0209010909539377,-0.605359951461806,0.272284266894842
"50",0.20983352247686,0.175921116202965,0.835289050582781,0.0300587856619142,-0.380017213916198,-0.337830485839899
"51",0.181605467291225,0.164856812930896,0.428680606270948,0.0387062774221317,-1.31326200433858,1.50315486965088
"52",0.315321340751516,0.0535564875629891,1.9019991741675,0.047033593597385,-0.603968919395591,-1.46619508604907
"53",0.120303825108048,0.276426440207927,1.52255057557354,0.0196896619428185,-1.00326002726523,-0.743523614140535
"54",0.277442484811452,0.180371954988732,1.41264533768745,0.0626903073911797,-0.0398674547186743,-0.808678708480258
"55",0.301517165010212,0.0321602448741118,1.89269685740842,0.187227320465262,-0.569237447006148,-0.0739626668838272
"56",0.306013663759539,0.0551957434814042,0.60386916634489,0.233654215454575,-0.122595478253262,0.402955536479979
"57",0.264325746184725,0.0592003322386335,0.373730991654018,0.0256336365752537,0.47910716113458,0.226318072493394
"58",0.182088534985249,0.250318848575069,1.67616497385653,0.0365503195797136,0.493061778157988,-0.4841864463286
"59",0.307134951165189,0.0826841893635796,1.06324954432257,0.241687488569115,1.32058233636133,-0.843431337325887
"60",0.185807557049228,0.330501973049193,1.10402923422168,0.0188154126239401,0.845918051018582,-0.102002617261317
"61",0.313476184887498,0.093556935973944,1.13091194372425,0.102374641643211,0.441283850975889,-0.500845123049845
"62",0.228739836749651,0.23507352894898,1.33446819163232,0.00865584277205733,0.0633682181380534,-1.66966851977655
"63",0.143518833401554,0.172223512800857,1.16763481208238,0.116891562950669,0.182142511586762,-2.33062449484621
"64",0.106934734499101,0.304697855722658,1.8092783799083,0.00675694611639006,-0.627199983962111,0.393169590386234
"65",0.108137385885537,0.225141469081873,0.778941319564394,0.0468221761080693,0.363504268930484,1.08580648048656
"66",0.257767014372132,0.180054914369784,1.22208859706988,0.00575948559284721,-0.266851477491772,-1.03547963117846
"67",0.35829372892501,0.059652972812061,0.267221499001749,0.0386816583136269,-1.03023131587482,-0.951365418364357
"68",0.127984425544161,0.260360776732995,1.21697378416344,0.0220743457018601,-0.126883930934614,0.569431363849042
"69",0.31664101873384,0.0976496308706434,1.16432493088343,0.0483366622199918,1.75191805169294,-0.895172433433038
"70",0.307132113512338,0.0836683009057209,1.79642992376148,0.196825657946559,0.769045116064683,-0.015204804198751
"71",0.322708141132842,0.0900382672945465,1.17976901659307,0.0832406547517625,0.454938686707762,0.689256271286641
"72",0.350673252469435,0.0775786686741552,2.01944826399096,0.0268914478780344,0.0915293011223805,0.78949059036266
"73",0.361739853934996,0.112008383728428,2.67710812796924,0.0736295759064956,0.0989107813652312,1.85008233915702
"74",0.27557298085859,0.0898332970121516,1.25251960973136,0.0404667799325943,-0.521921618696512,-0.156246640855225
"75",0.335688557683819,0.0613756092720431,1.1445359576169,0.121884037772717,0.564690404595516,-0.382480201570298
"76",0.0884722171514614,0.245944070299075,1.45055833856513,0.0289047515223142,0.382599909023435,-0.538611884048498
"77",0.363645341562593,0.0978194674119545,1.23039166597171,0.103081498327715,-0.944800365670124,1.24176918922358
"78",0.239286978581539,0.252146587386505,0.207801614645511,0.00651687524965103,-0.200497222996647,0.27855241789113
"79",0.0551741058898602,0.22044492775269,0.876456558908299,0.0394264697609008,-0.119450470828858,-0.0720287985047927
"80",0.10294978157478,0.222502736736745,2.23227534495571,0.0342148823990457,2.72314990086757,0.269550506992789
"81",0.0632172742880294,0.217204024926073,0.858109351245616,0.0874832733499497,-0.528911608639527,-1.41283803383907
"82",0.366630841886563,0.0923803235809602,1.14857879606751,0.00370187538902809,0.0553879906626057,1.6349035994883
"83",0.287371771623384,0.0647512752133231,1.53316451494378,0.147213616653394,0.45364821919581,-0.835776533550687
"84",0.331810146108844,0.197603415083588,0.86979503074231,0.0386916849662928,0.731931485843414,1.09929905580488
"85",0.0945115667453225,0.245384815021122,2.12137744568917,0.0418277053098465,1.16650180894677,-0.608054181366064
"86",0.142295552821583,0.292939204070177,0.87779356503897,0.0329730864252769,0.253362636280402,-0.686788335823106
"87",0.0721532508075532,0.337029551436846,2.59490004739727,0.0153829795366052,-1.12921026314344,-0.899379279709316
"88",0.284211262967026,0.103593345808549,2.03461055207723,0.0142338102483281,-0.0298522665810707,-0.192893544311436
"89",0.0984337416946074,0.391702849332858,1.76797670642,0.0226046278334682,0.76919606421369,-1.26239150146878
"90",0.399068901199063,0.054361901900466,2.56592938607681,0.129146255268853,1.50660691333863,0.757583638302401
"91",0.159416581833845,0.341519676548465,2.06776884678755,0.0580785374149469,-0.0871666934416333,-0.687769853625081
"92",0.290074532403334,0.0534447898998669,0.933746853979321,0.160808787900638,-0.588580504397323,-0.327359742144816
"93",0.207831018219796,0.118629668671855,1.07940313198793,0.00016494902222634,2.03638244938426,1.89045410253653
"94",0.282466276968861,0.121470898752093,0.614929237871103,0.00689316504476935,-0.101670659909622,1.52970375199333
"95",0.261887782045033,0.299933758838681,1.74945039191727,0.0247495967613485,0.548029402771312,-0.0650627118896072
"96",0.308501162329722,0.0864748765996003,1.84187912918277,0.0728173480709599,1.66411670012569,-0.113027251328047
"97",0.0893205636833183,0.35459555415901,1.73162515004511,0.00650352733387091,-0.362458346998933,-0.778255800709599
"98",0.144434803539061,0.444877030005895,1.73234580782482,0.0393623095680451,0.182258757300333,0.518219786522014
"99",0.25390445707813,0.145643800930113,1.30292719570534,0.00368229324398185,-0.593128458694871,-1.48812677731126
"100",0.312780667624129,0.184235642903152,1.32184509711147,0.0444192143110213,-0.000652686877765263,-0.917985120050489
"101",0.100044308865313,0.469507850566417,1.8330879847902,0.0438596298692258,-0.0116315186471874,-0.00584537458657618
"102",0.302740769416362,0.0961589854594659,2.39518373264764,0.139470897556722,1.60093514601647,1.01427866306947
"103",0.239917354878358,0.239521834279386,0.801599655783186,0.0571139040515351,-1.04609626775967,-0.922315758121447
"104",0.355589112225419,0.0728096950496309,1.39442710589172,0.0659238068852739,2.0284613209333,0.741836567393427
"105",0.264188458102083,0.223127131313286,0.658517850844581,0.044995594487522,-0.110517599642467,0.327014735773447
"106",0.383314075116723,0.0415695127986964,2.36010014841793,0.0325229249888446,-0.043154628762842,1.20963932301727
"107",0.065816368345651,0.360680989840401,1.51483826757098,0.0466725681181811,-0.62384385197814,-0.62977585983595
"108",0.138156492266993,0.271130361265045,0.456303090210668,0.0392772410326532,0.306289035823452,-0.135845301566391
"109",0.141694130068671,0.212596697614964,1.26134107568576,0.00172783586390148,1.61332056935303,-1.74871363379698
"110",0.293521560290509,0.0561461156135519,0.573661128449708,0.124859942820603,0.232802751200421,0.297382756600765
"111",0.443979413832734,0.265888667168998,0.643010745100989,0.032402207835882,0.512011363757132,0.46856876742651
"112",0.245475249091519,0.0407077691306496,2.4205806334118,0.178200047068474,-0.475951478141329,-0.432522065513279
"113",0.295708143841203,0.145113129221897,0.662950630233701,0.105815477050598,-0.350522194912203,-0.27786807791833
"114",0.38364433262551,0.0807734583965683,2.10817460465576,0.0914914533966304,0.230001684899599,-0.348245901309755
"115",0.130372593503979,0.402781664467327,0.787632312581509,0.0406202258175878,-0.960874543478288,-0.133360418625588
"116",0.314876211892058,0.229822497692997,0.427562794708967,0.0310642388038758,-0.460370316054234,1.32122046737851
"117",0.239264419121506,0.18185282178874,0.263998415797237,0.025098337379068,-1.69769903925589,-0.307492172989816
"118",0.140820851349881,0.330818711909357,1.35787184661831,0.0312801141183707,-0.343027494447669,1.28576820905354
"119",0.318819341528589,0.181980430787877,0.309795767353735,0.0376607846619979,0.839444615849859,0.140872882184513
"120",0.127001578171102,0.205917835349739,1.67715371971243,0.0101935077479275,0.015679116013657,-1.78687137210526
"121",0.0873352322108715,0.31537214518245,1.039834894331,0.0409901660835976,-1.10532687079838,-1.01420156322512
"122",0.101076860925958,0.364365365826177,1.66973671404171,0.0144802369617806,-1.50686711371157,-0.021109122784433
"123",0.317305871231535,0.0491935006037762,1.81171647459765,0.0434300354013832,0.0563236397655684,0.389779272419254
"124",0.279811169243255,0.200377926232553,0.212821120247862,0.0381219897925507,0.303228776894512,0.0119380882324657
"125",0.348030697980227,0.13653120248311,0.179266678852,0.0451822975630495,-0.385424400078308,0.278591324139067
"126",0.230859754767255,0.0132563800388725,1.71063532131228,0.38102458193816,-0.689689345143384,0.296785296780639
"127",0.199787393463101,0.146633954509934,1.04858088133746,0.0769658028386305,0.193520245406315,0.637366734573806
"128",0.0602689531972898,0.364632780565731,1.62097151775427,0.0254085560683457,-1.33898108190541,-0.956126428187582
"129",0.220777246950177,0.263990700026156,2.47783247180589,0.0421174987193118,-1.51055623069456,-1.87722213115829
"130",0.321902537225925,0.117279439311568,0.793730447539565,0.0298142591300169,1.39258954081792,1.52779951858309
"131",0.192431576340177,0.189200837824995,0.882873339538985,0.00905640841639581,-1.95951877693056,-0.351762793003467
"132",0.293342273389853,0.0505436777714478,1.30040178421058,0.218342705540932,1.81564677830298,0.618882714151887
"133",0.22991710423628,0.103238845094202,1.52522080882723,0.0884579506361219,1.30035312329037,0.391062932774924
"134",0.391558800203178,0.0800473940860061,2.33641704089961,0.165367590507996,0.0813295366903414,-0.649024579514953
"135",0.411617339108779,0.0799363831096981,1.93037103241735,0.130537302807041,-0.471975490921001,0.510134704005744
"136",0.162375140924366,0.150760172206954,1.37695978961014,0.0372930268701154,-0.826686268089179,-0.0530151110067465
"137",0.330524897865526,0.24456026721298,1.21593835203088,0.0230577216293119,-0.953403791549519,0.245835620034269
"138",0.110070541409824,0.228536561325111,1.86531106520836,0.0411969383904375,0.190669216052624,-1.2801906008209
"139",0.294150181576978,0.0533418793353456,1.43015729730641,0.0722867028527225,0.182988459999332,-1.11639144721121
"140",0.352531053724533,0.0621567763601,0.698870774543423,0.154569370242539,-0.584816015149543,0.366381582631919
"141",0.302529145407036,0.0839093280995564,1.65336072388947,0.0976251138108332,0.272812342585528,-0.0689256962330365
"142",0.0786715313570773,0.256049219599415,1.90046328489455,0.000186894701170788,0.037536207755727,-0.407942124607997
"143",0.138521346307946,0.214964953688113,1.49239168027763,0.017582827423905,-0.960759172310401,1.65291961104933
"144",0.121788311957393,0.235974125471211,1.74174422075451,0.0170340160731849,-0.939413494652599,1.40653627873318
"145",0.274834078522907,0.0869293227423728,1.38042186484499,0.0820523512352586,1.16178246769618,-0.20095015308035
"146",0.247784981347849,0.272477764336088,2.32700285258813,0.0300078045640524,0.426765979901512,-1.19252224130453
"147",0.0903641419507349,0.265684226725355,1.31272934883697,0.0321172701771233,0.490939074658591,-1.67163897927648
"148",0.378357294032323,0.277516644513241,0.677498187017783,0.0173690291081158,0.352089727272894,0.0337212352989553
"149",0.253251207057409,0.246523260946385,0.352675759738267,0.00320149402882421,0.281451888559991,-0.119166348573343
"150",0.267332420097513,0.232640292993064,0.603580023635575,0.0123032412110196,0.232377488966721,-0.53605917094879
"151",0.363763966987773,0.0317493600687669,0.63586617713732,0.0991092883193894,-1.11516996393678,0.321160144547375
"152",0.33191562972292,0.0555032533037037,1.2490256506509,0.0109099130800343,0.47128942450014,0.524105935680008
"153",0.277963536011048,0.0511632331454439,1.22349265794398,0.201352644309185,0.374939561212324,0.205443287450742
"154",0.139736416248118,0.250432859509492,1.77238103239224,0.0253275304563713,0.566337943324332,-0.0950198951996213
"155",0.347789668029361,0.229511356303086,1.44185757675718,0.0573512066390819,0.0732949182207278,-0.543363035845825
"156",0.323214718173458,0.190589787287812,1.02894506990104,0.0241597099443605,-0.00209830703302974,0.117349106764655
"157",0.132357338001267,0.311681982853561,0.641440612333227,0.0283253657787963,-0.0197980907166566,0.138325019276424
"158",0.0402273085103365,0.315988506455893,1.71981493891006,0.0203559924026004,1.0037197498295,-2.46671578393798
"159",0.187701375516843,0.319453393537807,1.7751885688322,0.048700448242795,-0.400938354068,0.50116335662835
"160",0.349686456386902,0.10838280397155,0.843777794798291,0.0908634704353824,-0.393972742221929,-2.87907692016888
"161",0.273446933019484,0.0769558611099396,0.99249086560414,0.304702761681269,0.206658952467542,-0.582681355214301
"162",0.328433633450078,0.0270049043016756,1.39105330429563,0.171804560582799,-0.766021716355986,0.421567501967913
"163",0.410378601037376,0.253579578730395,0.565787978669219,0.0426248867082538,-0.0818253444358754,-0.983380823987897
"164",0.276998406066894,0.0739590899657363,2.55801642492414,0.0705387360552195,0.346287101852165,0.0411368882975038
"165",0.220634592277896,0.0781515275880792,0.943691343024141,0.00843566077586361,0.041450942246203,-0.477128291590986
"166",0.331536806762313,0.252349128576265,0.00390930625013036,0.0164973465868068,-1.27911969115695,-2.02917828046552
"167",0.32086253240008,0.154341842975227,0.577703658593286,0.0136019694997169,-0.489954861665966,0.0568998847222514
"168",0.275509661941635,0.134850796351576,1.16893417564445,0.112214508967128,-0.124011400984259,-0.638764385596012
"169",0.378005264708395,0.146605496492304,1.02101658443992,0.116810869753619,3.2070136333655,-0.398377004656051
"170",0.258849137500403,0.228936180248957,0.835579423514503,0.00203394264565174,-0.557301607070664,-0.165101799419775
"171",0.0884895549535115,0.28796600560598,1.99462505311829,0.00972458290128166,0.919123885858383,-0.836713031900237
"172",0.29152183394319,0.132835582140956,0.365537218024392,0.0120823199945134,-0.557585984137577,0.584181384890569
"173",0.338995846115566,0.040367749690129,1.47553691017584,0.137980529777445,-0.247037117348887,-0.544415096030053
"174",0.17926559743757,0.184993998076769,1.58272335263089,0.0176282253799795,-1.38792535383269,-0.285152537579084
