"","mu_a_rew","mu_a_pun","mu_K","mu_omega_f","mu_omega_p"
"1",0.164060728176408,0.0670546161263734,1.70120688207552,1.51066953985343,0.935688660162584
"2",0.13608210958596,0.0620984146939064,1.88446975845071,0.80488519933991,0.474162480954515
"3",0.109983740056217,0.0503433316271013,0.513517084281782,1.27803848603579,0.0977561136224263
"4",0.179346040783656,0.0803341843625836,1.40123670665085,0.790982743645688,0.37510440026551
"5",0.271964633831393,0.0526403940823382,0.196554831595297,1.46782446048294,-3.7808198063594
"6",0.170545299189529,0.0531933868272691,0.0813323449821789,1.01153298156632,-0.91340569237391
"7",0.168568541902413,0.0577144147868785,2.01716704065935,1.07764643420744,0.128471983589747
"8",0.156770263056177,0.0540526759892692,1.32120876070948,1.32254676187953,-0.926591112428781
"9",0.132086046991637,0.0654064827847941,0.564388225094296,1.92253689180427,-0.365120106074158
"10",0.216011739884351,0.0589544350238799,1.22543990145574,1.77779703761747,-1.41756429272051
"11",0.136746081650014,0.0547384537498572,2.03172145181517,2.13238845874749,0.251379766635429
"12",0.143233139057558,0.0599013209950333,1.3914319113936,1.09454066994819,-1.11467058294099
"13",0.154872766674794,0.0461075877525203,1.6750978538608,0.831901114778375,-0.140979719248817
"14",0.159589695618281,0.0717509299458974,1.41969588940868,0.508970683665422,0.166502788047761
"15",0.181118761611028,0.0677118156318331,0.221823086378698,0.994268940412454,0.185386362744838
"16",0.178878985113484,0.0658103139829802,1.12726576007467,0.8469135532302,0.235697110375025
"17",0.150273641283196,0.0507592420772141,2.18474703969851,1.45806662251801,0.992933330684975
"18",0.151076189238622,0.0565372460962673,2.18847964351881,0.973853266281423,-0.1358843589363
"19",0.171957041330167,0.0642281147706249,0.607764600880029,0.546183619991536,1.16215507701862
"20",0.121682188601747,0.0549861087294909,0.525841584314224,0.890452323112722,0.586342343671932
"21",0.227685713555094,0.0663546852725582,1.25381966109777,0.609106517698161,-0.282846598771322
"22",0.135707575867254,0.063098250160515,1.54432961039715,1.09150192898994,-1.64913153071181
"23",0.141324944859931,0.0445612795884703,1.72786156571896,1.24432833696186,0.0973743315025673
"24",0.160377959641399,0.0546646348354523,0.40769629776221,1.55570820745898,0.786225077827538
"25",0.191514621961065,0.0598471628504204,2.73160730712383,1.02296019590109,-0.563678939753289
"26",0.202393814757854,0.0918068235889235,1.09083092850274,1.86235991468437,-0.556454299305485
"27",0.17323265870993,0.0776813617017453,1.73115868473707,1.21397331819129,-0.955651769317376
"28",0.188354561615903,0.0518703326805359,1.76935481620769,0.634644577163176,-1.61978387490617
"29",0.211764850425871,0.0582038772029413,0.227115447795506,1.38322422244654,-2.52253515237076
"30",0.155270616409244,0.0424594795587914,1.90856767230155,0.645595294163939,-0.215705148499118
"31",0.100639055133138,0.0493785519701417,1.652510607875,1.2677100708314,0.146360601479307
"32",0.150611254886256,0.0563371198513548,1.50736273832182,0.541291136124463,-0.31702083631702
"33",0.158991270229757,0.0680144441621563,2.06409337343591,1.44781710826103,0.413585899808958
"34",0.116930965672627,0.0782598243283316,3.08123499916044,1.49560611134189,-0.135265800245095
"35",0.168339873776306,0.0587428036979784,2.05340998395093,1.53642259605753,0.244936070907056
"36",0.14532785905913,0.0515099170002703,0.966898851212357,1.28493574051895,0.281593010248778
"37",0.184292594606409,0.0671649422431899,1.13986963624846,1.98610098277641,-1.19883448214487
"38",0.13495011025981,0.0340624493197555,1.8143578729271,1.50972914882996,-0.420837740129822
"39",0.150674820869981,0.0517542654099044,1.20510418615167,1.44897579127148,-0.909850928370312
"40",0.0992884709895316,0.058428165022079,1.37027221879837,1.06500293852678,0.410482678706727
"41",0.212897095644329,0.0680177836526498,2.83018842632044,1.36977544357287,-0.533633493924752
"42",0.256510356846652,0.0736688738798598,2.08947117261023,1.35190290162083,-2.20737322197243
"43",0.163663009487867,0.0649046066659762,1.8985074016595,1.07884294889534,0.756276560748488
"44",0.178511201075183,0.0758495662743224,0.86012771988203,1.41846896563178,1.63147894776675
"45",0.165152559034951,0.0675306972352302,1.9321275733705,1.24280691348157,0.648025390968522
"46",0.147016554729147,0.0738296388129139,1.15734186530696,0.484288061589378,-0.674213352068431
"47",0.156360884520905,0.0648800455082588,1.39640962284431,1.08160235888608,-0.335054868473517
"48",0.206114486045404,0.0531844165344804,1.28688164744584,1.45823483434199,-3.3692645090496
"49",0.175482408180066,0.0630401694267402,1.23752905144667,1.14089134679992,-2.33756977444147
"50",0.191226036946723,0.046397924991124,2.3987970437346,1.31057454300147,-0.153088120587945
"51",0.167316519137525,0.0743051858358247,1.84274568380505,0.744104355213065,0.442646169508762
"52",0.17238415002681,0.0545490212128276,1.09562557905234,0.584018201453045,-0.608539610818369
"53",0.151938635122815,0.0605235168212414,0.629247385119681,1.2529049761051,-1.52373027977018
"54",0.134680571033222,0.0550075064999875,1.49293371236121,1.72694095655576,1.14675422631285
"55",0.139125280996966,0.0478471256437218,2.08707704960343,0.69143557134849,0.140097811622656
"56",0.165727038555603,0.0859530645679749,0.999716060206814,0.584382376956574,-0.126041045902055
"57",0.130340651879677,0.0677200287755965,1.71271545956279,1.47100617598538,0.165924946582066
"58",0.131945049169677,0.0799317166968262,1.0524972625672,0.58640959308007,0.491433927790444
"59",0.178079994385915,0.0972930164100135,2.04150796197709,0.812961592308207,-0.208149931632784
"60",0.153710629229969,0.0644909263151942,0.740674027950885,1.26131271661778,-2.70587138867351
"61",0.171792257542189,0.0606681756930092,1.13524859458506,0.980849626434209,0.452537175532548
"62",0.149735662092495,0.0283116158816657,2.40266210976117,1.74460634272893,0.103887217745292
"63",0.135390702031242,0.0615356965392099,1.27039131018297,2.39810494427346,-0.475815640947591
"64",0.169504040434842,0.0700220828521281,0.773310641506859,1.09849923185997,0.407188840508972
"65",0.14964393459364,0.0590372315221143,0.275403806688303,2.30948481847847,-0.619821763570171
"66",0.179332182157306,0.0641716799993217,2.40951708234027,1.32933826160263,-0.765225493870005
"67",0.165069235525995,0.0488227475277795,0.643971828742512,1.05631967822859,-0.88938638074996
"68",0.194119831141312,0.0689299004973023,0.123329531850267,1.78568112859053,0.1765250467792
"69",0.171355707604191,0.0576026133545859,1.7226788646996,1.03469352464687,0.392703553452335
"70",0.16877381811286,0.0406786025343191,0.975572896320452,1.19433871509867,0.322811860131464
"71",0.192251913549157,0.0570295702534368,0.73948396708329,1.12454928678418,-0.706707470128555
"72",0.160539803696238,0.0757750443351686,2.89726363911201,1.17155004865142,0.590342709080951
"73",0.125838245759145,0.0697742586910714,0.70346168387446,0.978644192304563,0.171031446731386
"74",0.163436739174945,0.0680679979069623,1.87901110297852,1.33804754695929,0.409202904793972
"75",0.172453628492914,0.0720221006442939,2.38262371436594,1.56073094716969,-0.443601040454829
"76",0.146977174989491,0.0549010043211099,1.13988777668333,0.582044015845776,-0.241344071049466
"77",0.161423871916134,0.0519227648611481,1.71472051714063,0.451954473123229,-0.281594722262908
"78",0.11769796413426,0.0311143158507198,2.24998551117406,0.720141988433527,-1.25162212167114
"79",0.268726035438382,0.0674396485768012,0.740255879003293,0.964925921867968,1.46350280122085
"80",0.201216481079258,0.0791047635863895,1.11353534187232,1.12627756622736,0.955525410475887
"81",0.179372283423466,0.0464829485449292,1.48250496878526,0.934709028922998,-1.61947818766923
"82",0.167673330980769,0.0453652020261187,1.70590189582398,1.59765049841652,0.707018107906565
"83",0.158599757341123,0.0547036803728711,2.13338120284315,1.09675742016168,0.452084887183867
"84",0.155289046135629,0.0502793792347733,1.50500975511979,1.1469942114366,0.594651118446314
"85",0.17757458555048,0.0447705909122186,0.246670858046153,1.31295192710577,-1.39548231372717
"86",0.185216618509898,0.0661047406753614,0.518742651836285,0.761740486608366,-0.277155273584444
"87",0.267453374378218,0.0697705673496238,1.65748124736871,0.33910568305973,0.945483328205212
"88",0.140463360334641,0.0613091279472652,2.73050629480279,1.24154503712744,-0.437708782815043
"89",0.173919555954318,0.0704235462727554,0.158942929249721,1.86840076223228,0.343258617249044
"90",0.186874251513697,0.0392476814243409,1.28190952180619,1.22924926059867,-0.486090300312592
"91",0.219630234620883,0.085604243578519,2.23947005010363,1.30759957917678,-0.888397328339684
"92",0.1172063947303,0.0494298120758854,0.228507542694278,0.920660121148997,1.02310933899247
"93",0.174112359341377,0.0561992214482282,2.41872488795633,1.38038202253981,0.204519060013534
"94",0.166170388257968,0.0639452385897431,2.31627929172961,0.803526842623261,-1.19981715594275
"95",0.172951488917402,0.0607466609994027,1.34670080183914,1.81900572678536,0.470153003664336
