"","mu_a_rew","mu_a_pun","mu_K","mu_omega_f","mu_omega_p"
"1",0.152058506162045,0.0731646974844856,1.45036709498456,3.02552961159752,-1.37744062237998
"2",0.215271792347709,0.0673790731196702,1.22594949496968,1.57716360396715,-1.10722692689776
"3",0.162151844327502,0.0577819245299868,2.04534047997042,1.21193703541265,-1.50539360731673
"4",0.0855700633418976,0.0489728423389392,1.64274010617728,0.886778409765901,-0.475532826777836
"5",0.140786382222559,0.0405934182580472,1.65284893735938,1.79829409603394,-1.02624112684061
"6",0.216893451608875,0.0700958004286707,2.50655568213797,0.491798525418997,-1.01222447381727
"7",0.221706512327161,0.0505948265153496,2.43860087931641,1.40874937662086,-2.37548834508071
"8",0.14420081862207,0.0507025719789637,1.30735440848758,2.07701228707142,-1.18036087945896
"9",0.140733691217337,0.0620037539016383,1.64563973294243,1.442679035057,-2.15152537216209
"10",0.241853139299128,0.0647538836361637,3.40193632003933,0.960339766205938,-2.16236285092521
"11",0.0902490110883794,0.0486242761055603,1.08767363904545,1.39325595502683,-0.676734242753932
"12",0.201619705152135,0.0392523177452932,2.84631002037864,2.1952401813641,0.367917771926424
"13",0.126538171900331,0.0558917080164757,1.23108312164332,1.68086732457263,-1.25903526640681
"14",0.116591598679007,0.0471466093321741,2.23044177046513,1.11910055821212,-1.5043343596196
"15",0.122167091990904,0.042995588283383,2.01645941447952,0.798687026945338,-1.2476180235127
"16",0.149141842230189,0.0623444187766348,1.35387502693747,1.25706730427519,-2.13180740478382
"17",0.175302237720865,0.060249400040027,1.55730924219913,2.40205959269687,-0.242159809175297
"18",0.20770747008717,0.0428238247955154,2.56003161815369,0.730836302911573,-1.08335459882673
"19",0.119023192685888,0.0546870770589945,1.17156743182301,1.68612270075417,-1.3693222605554
"20",0.137231395699417,0.053041395008674,1.60006402083544,1.07366741356295,-0.953425597614232
"21",0.178556336058379,0.0810353295082449,2.26655030229307,1.69376868153077,-1.98856882553563
"22",0.0969526221847496,0.0566781461872754,1.20965818528665,1.90869031148696,-2.04945361899066
"23",0.190026832740783,0.0534315891048846,1.9949453040996,1.00513998741076,-0.716657770442905
"24",0.0882005012546664,0.0573050296002813,1.74390808960214,1.50971850569649,-2.17193677084745
"25",0.0994252323242534,0.0461270672250293,1.54834910793074,1.81312206218304,-1.23309419732162
"26",0.206360214912284,0.0470181774444353,1.20273948257853,1.20870615448222,-1.95825678099264
"27",0.161572479290192,0.062765526883035,1.78515771296104,1.71343533436926,-2.64136753190183
"28",0.156241923332119,0.0746025708468917,1.40392465284622,1.86024321862101,-1.58069924972967
"29",0.177494285382415,0.0608485568586649,1.35899509574779,2.65370206534944,-1.36192442773781
"30",0.162134185037475,0.0512882201956775,1.77678741721482,0.409005582088082,-1.2979314317977
"31",0.135991336952242,0.0629897919037187,1.8796019955348,0.636672697905042,-0.604875038753402
"32",0.173972938492675,0.0566927725308353,1.72229414924646,1.78137754449069,-0.369151167988573
"33",0.107698519967158,0.0574441701372925,1.41595444191082,1.29632265975763,-0.908705601639767
"34",0.137563734284167,0.0439038075790091,1.63583783380861,1.66598459451145,-2.4508822310767
"35",0.117359397315308,0.0537923892534037,0.928209943901626,1.38764179458287,-0.684387741376316
"36",0.144769617810583,0.0502062637888007,1.29645237795666,1.42545688693825,-1.530363866857
"37",0.177387906683814,0.0531623065614728,2.54227620631373,0.749870084758465,-1.79829895728719
"38",0.15481633759558,0.0583535303326798,1.56873063310115,2.11158763574037,-1.01261880797215
"39",0.146488236691495,0.0587119049848259,2.08434164071937,1.26151366069886,-0.780820573202937
"40",0.155625615868637,0.0545401164187537,2.11954204773749,1.26121723238176,-1.27071949403614
"41",0.178715271747712,0.0592613229971109,1.51241447621641,1.1578641122784,-0.619256630533153
"42",0.243028133351319,0.0600459394671515,1.88416883931942,1.61731704408275,-1.03635473150212
"43",0.13500811356226,0.0500397299343394,2.01182630419594,1.88167866639316,0.52736723913186
"44",0.236094223775041,0.0676447755196744,2.39620039764446,1.61804893142718,1.32000792342355
"45",0.117880707766968,0.0533473169249899,1.85368495385609,2.06898104710741,-0.0851013673129082
"46",0.136515860419793,0.0655644070425738,0.96052102817974,1.66491337624768,-1.97308373900891
"47",0.125352538130724,0.0638890762759811,3.16502560835422,1.38455843713073,-1.75909832311217
"48",0.128736162042862,0.0580778424374303,2.64103556314176,1.72015582129457,-0.90360732343671
"49",0.204814338902881,0.0597557812766847,2.35123514831838,0.573952012869255,-2.28126211398941
"50",0.127824919072988,0.05097104577816,1.93118621373596,1.57179608825597,-0.945179882872459
"51",0.21740136068269,0.0751821402155905,1.85125843956739,1.70367216707447,-0.376423275892644
"52",0.102555684933959,0.0542962653407048,1.7194925273461,1.39054983981997,-1.73373810994811
"53",0.137013238999257,0.0617281206318196,1.80951513102966,0.754713263175466,-0.606281252401796
"54",0.158127103999358,0.0734936669021557,1.71266144030249,0.833127260540864,-2.13290741248259
